s_id;provider_id;lon;lat;alt;alt_dem;gss_id;genus;species;subspecies;phase_id;year;day;date;cult_season;license_short
20450;2701;19.0833;42.1;6;0;1950100;Olea;Olea europaea;;65;2018;100;2018-04-10;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950100;Olea;Olea europaea;;69;2018;105;2018-04-15;0;CC BY-NC 4.0
20435;1401;0.47654;41.7133;305;301;1950100;Olea;Olea europaea;;60;2018;125;2018-05-05;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;60;2018;129;2018-05-09;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;60;2018;130;2018-05-10;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;60;2018;133;2018-05-13;0;CC BY-NC 4.0
20412;1401;0.82721;41.5478;262;253;1950100;Olea;Olea europaea;;65;2018;133;2018-05-13;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;60;2018;133;2018-05-13;0;CC BY-NC 4.0
31695;1401;0.82628;41.5467;257;251;1950100;Olea;Olea europaea;;65;2018;133;2018-05-13;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;60;2018;135;2018-05-15;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;60;2018;135;2018-05-15;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;60;2018;135;2018-05-15;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;60;2018;137;2018-05-17;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;60;2018;138;2018-05-18;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;60;2018;138;2018-05-18;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;60;2018;139;2018-05-19;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;60;2018;139;2018-05-19;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;60;2018;139;2018-05-19;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;2018;140;2018-05-20;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;65;2018;140;2018-05-20;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;65;2018;140;2018-05-20;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;65;2018;141;2018-05-21;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;60;2018;141;2018-05-21;0;CC BY-NC 4.0
20431;1401;0.74263;41.084;229;198;1950100;Olea;Olea europaea;;65;2018;141;2018-05-21;0;CC BY-NC 4.0
31715;1401;0.741339;41.0827;227;217;1950100;Olea;Olea europaea;;65;2018;141;2018-05-21;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;60;2018;141;2018-05-21;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;65;2018;142;2018-05-22;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;65;2018;142;2018-05-22;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;65;2018;142;2018-05-22;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;60;2018;143;2018-05-23;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;60;2018;143;2018-05-23;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;2018;144;2018-05-24;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;65;2018;146;2018-05-26;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;65;2018;146;2018-05-26;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;65;2018;147;2018-05-27;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;65;2018;148;2018-05-28;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;65;2018;148;2018-05-28;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;65;2018;148;2018-05-28;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;65;2018;150;2018-05-30;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;60;2018;150;2018-05-30;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;60;2018;150;2018-05-30;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;65;2018;150;2018-05-30;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;60;2018;151;2018-05-31;0;CC BY-NC 4.0
20435;1401;0.47654;41.7133;305;301;1950100;Olea;Olea europaea;;65;2018;151;2018-05-31;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;65;2018;151;2018-05-31;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;60;2018;151;2018-05-31;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;65;2018;152;2018-06-01;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;60;2018;152;2018-06-01;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;60;2018;152;2018-06-01;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;65;2018;152;2018-06-01;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;60;2018;153;2018-06-02;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;60;2018;153;2018-06-02;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;2018;154;2018-06-03;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;65;2018;154;2018-06-03;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;65;2018;154;2018-06-03;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;61;2018;158;2018-06-07;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;63;2018;160;2018-06-09;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;65;2018;162;2018-06-11;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;60;2018;162;2018-06-11;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;65;2018;162;2018-06-11;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;60;2018;162;2018-06-11;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;61;2018;163;2018-06-12;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;65;2018;163;2018-06-12;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;65;2018;164;2018-06-13;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;65;2018;164;2018-06-13;0;CC BY-NC 4.0
20649;1402;-3.92028;38.9892;628;632;1950100;Olea;Olea europaea;;65;2018;166;2018-06-15;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;65;2018;166;2018-06-15;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;65;2018;166;2018-06-15;0;CC BY-NC 4.0
20389;1401;1.42535;41.7184;746;731;1950100;Olea;Olea europaea;;60;2018;168;2018-06-17;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;67;2018;169;2018-06-18;0;CC BY-NC 4.0
31766;1401;1.4241;41.7175;747;740;1950100;Olea;Olea europaea;;60;2018;169;2018-06-18;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;65;2018;170;2018-06-19;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;63;2018;170;2018-06-19;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;65;2018;170;2018-06-19;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;65;2018;172;2018-06-21;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;67;2018;179;2018-06-28;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;80;2018;247;2018-09-04;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;81;2018;247;2018-09-04;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;80;2018;262;2018-09-19;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;81;2018;262;2018-09-19;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;80;2018;268;2018-09-25;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;81;2018;269;2018-09-26;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;80;2018;275;2018-10-02;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;80;2018;275;2018-10-02;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;85;2018;275;2018-10-02;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;81;2018;275;2018-10-02;0;CC BY-NC 4.0
31775;1401;2.16366;41.6825;422;438;1950100;Olea;Olea europaea;;85;2018;275;2018-10-02;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;81;2018;275;2018-10-02;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;80;2018;276;2018-10-03;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;81;2018;277;2018-10-04;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;80;2018;282;2018-10-09;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;81;2018;282;2018-10-09;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;85;2018;283;2018-10-10;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;80;2018;283;2018-10-10;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;85;2018;283;2018-10-10;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;81;2018;283;2018-10-10;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;80;2018;284;2018-10-11;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;85;2018;285;2018-10-12;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;85;2018;285;2018-10-12;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;81;2018;285;2018-10-12;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;80;2018;288;2018-10-15;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;81;2018;289;2018-10-16;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;80;2018;294;2018-10-21;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;81;2018;294;2018-10-21;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;85;2018;297;2018-10-24;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;85;2018;297;2018-10-24;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;85;2018;298;2018-10-25;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;85;2018;298;2018-10-25;0;CC BY-NC 4.0
20435;1401;0.47654;41.7133;305;301;1950100;Olea;Olea europaea;;80;2018;299;2018-10-26;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;81;2018;299;2018-10-26;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;85;2018;304;2018-10-31;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;85;2018;304;2018-10-31;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;85;2018;305;2018-11-01;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;85;2018;305;2018-11-01;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;85;2018;309;2018-11-05;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;85;2018;310;2018-11-06;0;CC BY-NC 4.0
20435;1401;0.47654;41.7133;305;301;1950100;Olea;Olea europaea;;85;2018;312;2018-11-08;0;CC BY-NC 4.0
31642;1401;0.47445;41.7116;305;301;1950100;Olea;Olea europaea;;85;2018;312;2018-11-08;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;85;2018;316;2018-11-12;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;85;2018;316;2018-11-12;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;85;2018;317;2018-11-13;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;85;2018;317;2018-11-13;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;80;2018;322;2018-11-18;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;81;2018;322;2018-11-18;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;89;2018;330;2018-11-26;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;89;2018;334;2018-11-30;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;100;2018;335;2018-12-01;0;CC BY-NC 4.0
26634;1402;-3.56556;38.5211;790;788;1950100;Olea;Olea europaea;;100;2018;341;2018-12-07;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;85;2018;343;2018-12-09;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;85;2018;343;2018-12-09;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;60;2019;113;2019-04-23;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;60;2019;113;2019-04-23;0;CC BY-NC 4.0
20412;1401;0.82721;41.5478;262;253;1950100;Olea;Olea europaea;;60;2019;117;2019-04-27;0;CC BY-NC 4.0
31695;1401;0.82628;41.5467;257;251;1950100;Olea;Olea europaea;;60;2019;117;2019-04-27;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;2019;120;2019-04-30;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;60;2019;121;2019-05-01;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;60;2019;122;2019-05-02;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;2019;132;2019-05-12;0;CC BY-NC 4.0
20407;1401;2.04738;41.3831;25;32;1950100;Olea;Olea europaea;;65;2019;132;2019-05-12;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;60;2019;132;2019-05-12;0;CC BY-NC 4.0
31785;1401;2.04484;41.3839;30;28;1950100;Olea;Olea europaea;;65;2019;132;2019-05-12;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;60;2019;133;2019-05-13;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;65;2019;134;2019-05-14;0;CC BY-NC 4.0
31732;1401;1.01252;41.1256;140;138;1950100;Olea;Olea europaea;;65;2019;134;2019-05-14;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;2019;135;2019-05-15;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;60;2019;135;2019-05-15;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;60;2019;135;2019-05-15;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;60;2019;135;2019-05-15;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;60;2019;135;2019-05-15;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;2019;136;2019-05-16;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;60;2019;136;2019-05-16;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;60;2019;137;2019-05-17;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;60;2019;138;2019-05-18;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;60;2019;138;2019-05-18;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;60;2019;139;2019-05-19;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;2019;140;2019-05-20;0;CC BY-NC 4.0
20431;1401;0.74263;41.084;229;198;1950100;Olea;Olea europaea;;65;2019;140;2019-05-20;0;CC BY-NC 4.0
26634;1402;-3.56556;38.5211;790;788;1950100;Olea;Olea europaea;;65;2019;140;2019-05-20;0;CC BY-NC 4.0
31715;1401;0.741339;41.0827;227;217;1950100;Olea;Olea europaea;;65;2019;140;2019-05-20;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;60;2019;140;2019-05-20;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;65;2019;141;2019-05-21;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;65;2019;141;2019-05-21;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;60;2019;144;2019-05-24;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;65;2019;144;2019-05-24;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;60;2019;144;2019-05-24;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;2019;145;2019-05-25;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;65;2019;145;2019-05-25;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;2019;147;2019-05-27;0;CC BY-NC 4.0
20430;1401;0.66664;41.2876;343;346;1950100;Olea;Olea europaea;;65;2019;147;2019-05-27;0;CC BY-NC 4.0
31709;1401;0.65333;41.2898;342;337;1950100;Olea;Olea europaea;;65;2019;147;2019-05-27;0;CC BY-NC 4.0
20408;1401;2.12488;41.418;410;382;1950100;Olea;Olea europaea;;65;2019;148;2019-05-28;0;CC BY-NC 4.0
20406;1401;1.89791;41.5526;164;164;1950100;Olea;Olea europaea;;65;2019;149;2019-05-29;0;CC BY-NC 4.0
31660;1401;2.12374;41.4187;410;404;1950100;Olea;Olea europaea;;65;2019;149;2019-05-29;0;CC BY-NC 4.0
31744;1401;1.89383;41.5565;193;182;1950100;Olea;Olea europaea;;65;2019;149;2019-05-29;0;CC BY-NC 4.0
20395;1401;2.09657;41.8144;740;741;1950100;Olea;Olea europaea;;60;2019;150;2019-05-30;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;61;2019;150;2019-05-30;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;2019;151;2019-05-31;0;CC BY-NC 4.0
31731;1401;2.10072;41.8106;698;691;1950100;Olea;Olea europaea;;60;2019;151;2019-05-31;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;65;2019;152;2019-06-01;0;CC BY-NC 4.0
20428;1401;0.85732;41.1894;316;308;1950100;Olea;Olea europaea;;65;2019;152;2019-06-01;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;63;2019;152;2019-06-01;0;CC BY-NC 4.0
31743;1401;1.85123;41.3515;275;268;1950100;Olea;Olea europaea;;65;2019;152;2019-06-01;0;CC BY-NC 4.0
31759;1401;0.875564;41.1788;434;421;1950100;Olea;Olea europaea;;65;2019;152;2019-06-01;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;2019;153;2019-06-02;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;65;2019;154;2019-06-03;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;61;2019;154;2019-06-03;0;CC BY-NC 4.0
26634;1402;-3.56556;38.5211;790;788;1950100;Olea;Olea europaea;;67;2019;156;2019-06-05;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;60;2019;157;2019-06-06;0;CC BY-NC 4.0
26637;1402;-3.81694;40.7461;940;909;1950100;Olea;Olea europaea;;61;2019;157;2019-06-06;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;60;2019;157;2019-06-06;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;2019;158;2019-06-07;0;CC BY-NC 4.0
20446;1401;2.16516;41.6897;480;494;1950100;Olea;Olea europaea;;65;2019;158;2019-06-07;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;60;2019;160;2019-06-09;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;63;2019;161;2019-06-10;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;60;2019;161;2019-06-10;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;2019;162;2019-06-11;0;CC BY-NC 4.0
26637;1402;-3.81694;40.7461;940;909;1950100;Olea;Olea europaea;;63;2019;162;2019-06-11;0;CC BY-NC 4.0
20436;1401;1.521;41.9969;664;663;1950100;Olea;Olea europaea;;65;2019;163;2019-06-12;0;CC BY-NC 4.0
31802;1401;1.49939;41.9787;756;750;1950100;Olea;Olea europaea;;65;2019;163;2019-06-12;0;CC BY-NC 4.0
26632;1402;-1.86222;39.0056;676;680;1950100;Olea;Olea europaea;;67;2019;164;2019-06-13;0;CC BY-NC 4.0
26637;1402;-3.81694;40.7461;940;909;1950100;Olea;Olea europaea;;65;2019;164;2019-06-13;0;CC BY-NC 4.0
26637;1402;-3.81694;40.7461;940;909;1950100;Olea;Olea europaea;;67;2019;167;2019-06-16;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;65;2019;168;2019-06-17;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;2019;173;2019-06-22;0;CC BY-NC 4.0
26638;1402;-1.67861;42.5222;460;417;1950100;Olea;Olea europaea;;67;2019;177;2019-06-26;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;65;2019;181;2019-06-30;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;65;2019;182;2019-07-01;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;80;2019;246;2019-09-03;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;81;2019;247;2019-09-04;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;2019;263;2019-09-20;0;CC BY-NC 4.0
20411;1401;1.60442;41.2682;166;172;1950100;Olea;Olea europaea;;80;2019;265;2019-09-22;0;CC BY-NC 4.0
31721;1401;1.59432;41.2654;135;127;1950100;Olea;Olea europaea;;81;2019;265;2019-09-22;0;CC BY-NC 4.0
20577;1401;3.07688;41.8538;16;16;1950100;Olea;Olea europaea;;85;2019;268;2019-09-25;0;CC BY-NC 4.0
31673;1401;3.07623;41.861;16;26;1950100;Olea;Olea europaea;;85;2019;268;2019-09-25;0;CC BY-NC 4.0
21408;1401;1.68111;41.9142;507;511;1950100;Olea;Olea europaea;;80;2019;273;2019-09-30;0;CC BY-NC 4.0
20392;1401;1.84471;41.3519;332;315;1950100;Olea;Olea europaea;;85;2019;274;2019-10-01;0;CC BY-NC 4.0
20399;1401;1.013;41.1268;132;139;1950100;Olea;Olea europaea;;80;2019;274;2019-10-01;0;CC BY-NC 4.0
31676;1401;1.67715;41.9107;536;535;1950100;Olea;Olea europaea;;81;2019;274;2019-10-01;0;CC BY-NC 4.0
