comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha_weighted,flower_cum_et0,flower_cum_precip_weighted,flower_max_vpd_weighted,flower_mean_tmax_weighted,flower_mean_tmin,flower_mean_vpd_weighted,flower_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_cum_precip_weighted,fruit_set_max_vpd_weighted,fruit_set_mean_tmax_weighted,fruit_set_mean_tmin,fruit_set_mean_vpd_weighted,fruit_set_n_days_vpd_gt2,maturation_cum_et0,maturation_cum_precip_weighted,maturation_max_vpd_weighted,maturation_mean_tmax_weighted,maturation_mean_tmin,maturation_mean_vpd_weighted,maturation_n_days_vpd_gt2,yield_tha_centroid,flower_mean_vpd_centroid,flower_max_vpd_centroid,flower_cum_precip_centroid,flower_mean_tmax_centroid,fruit_set_mean_vpd_centroid,fruit_set_max_vpd_centroid,fruit_set_cum_precip_centroid,fruit_set_mean_tmax_centroid,maturation_mean_vpd_centroid,maturation_max_vpd_centroid,maturation_cum_precip_centroid,maturation_mean_tmax_centroid,flower_mean_vpd_diff,flower_max_vpd_diff,flower_cum_precip_diff,flower_mean_tmax_diff,fruit_set_mean_vpd_diff,fruit_set_max_vpd_diff,fruit_set_cum_precip_diff,fruit_set_mean_tmax_diff,maturation_mean_vpd_diff,maturation_max_vpd_diff,maturation_cum_precip_diff,maturation_mean_tmax_diff
Montsià,2020,Olivera per a oliva d'oli,olive,olive,13235.0,1.636,271.7688301122289,168.87825790962808,2.0338210479805383,23.52916385339691,14.758603474884604,1.436951330341696,6,331.990114933039,46.165349089871874,2.989493246791578,29.32199235483981,19.3579681570872,2.3171667246865915,50,240.1281630253194,163.31562577483075,2.333927328039373,21.264459931385733,12.711051475559234,1.3833879786230736,12,1.636,1.4548961551938226,1.997824055413734,139.97333263419569,24.00366851306355,2.2484464486271483,2.956826976160844,37.50500034727156,29.571362452353224,1.3777093708291774,2.250869920088312,145.6749983302628,21.63673103528147,-0.017944824852126562,0.03599699256680422,28.90492527543239,-0.47450465966663913,0.0687202760594432,0.032666270630733685,8.660348742600313,-0.2493700975134132,0.005678607793896173,0.08305740795106109,17.64062744456794,-0.3722711038957378
Noguera,2020,Olivera per a oliva d'oli,olive,olive,1224.0,0.94,302.924183910996,213.89727702463392,3.035566835385945,25.74417903031222,14.772581618468204,2.0703247093619,34,370.7175160584668,84.24251742591993,4.703161503812327,32.24917734278919,19.893011339129245,3.3795671263773257,59,220.4977095106439,158.02659918816772,2.6970084570770854,20.004961679758264,10.636999498476136,1.369767420781017,16,0.94,1.8521368942368213,2.7080003458306194,209.8431567335992,24.524746680403723,3.0444356766467084,4.308991140773146,98.95315811694846,30.96017120309518,1.2422536600554213,2.3719801810857626,160.38315821840968,19.0583840312263,0.2181878151250789,0.32756648955532564,4.054120291034735,1.219432349908498,0.33513144973061726,0.39417036303918085,-14.71064069102853,1.2890061396940098,0.12751376072559584,0.3250282759913228,-2.3565590302419537,0.9465776485319637
Pallars Jussà,2020,Olivera per a oliva d'oli,olive,olive,736.0,0.94,246.0480710755465,281.77059997144613,2.2986726219587013,22.376185598782,11.48985027989206,1.529980859023336,10,296.4693644234674,122.34361445056082,3.4038638327336592,28.200550898051088,15.990285664088995,2.4254101100256893,47,166.1230854668352,203.99532162879007,2.028795679217545,17.69272672963635,7.421685135413408,1.150411093991288,6,0.94,1.2706667413585515,1.9388683731074376,287.5392856647127,20.21721244293857,2.037361382082616,2.907889417462449,119.9800001377506,25.86325053553429,0.9800035712524794,1.7718031179284364,212.53500033103452,15.810483377357876,0.2593141176647844,0.3598042488512636,-5.768685693266548,2.15897315584343,0.3880487279430733,0.4959744152712102,2.3636143128102276,2.337300362516796,0.17040752273880855,0.25699256128910863,-8.539678702244458,1.8822433522784756
Pla d'Urgell,2020,Olivera per a oliva d'oli,olive,olive,28.0,0.95,326.3220319747925,140.7899990528822,3.5152561977038395,27.19494289898227,14.975130787205876,2.3776767914778847,41,395.15607213974,74.82000024802983,5.283011938893831,33.87758890953595,20.136754027353504,3.845907083512366,61,245.40505695343012,109.00000098906456,3.0427685191154192,21.467721327049137,10.926834144163664,1.5767648591209191,25,0.95,2.3642161981777985,3.466174344405102,139.1999991768971,27.14119410280323,3.8136780943078215,5.240681212726367,84.55750004993752,33.79042944139051,1.554089051220514,2.9582184309327983,111.8825007402338,21.297589916187352,0.013460593300086199,0.0490818532987376,1.589999875985086,0.053748796179039715,0.03222898920454442,0.04233072616746458,-9.737499801907688,0.08715946814544395,0.02267580790040502,0.08455008818262089,-2.8824997511692345,0.17013141086178507
Priorat,2020,Olivera per a oliva d'oli,olive,olive,1400.0,1.025,301.16650366401086,122.72902130535036,2.612642533069316,24.43776667983106,14.105970405384442,1.7713361664105494,20,378.4292478567816,40.88933835449242,3.663703745920794,30.680382708809315,18.929977381130023,2.838437588825226,57,244.98513358015936,91.8768804127234,2.5497005690479626,20.76220244071596,11.182980121760062,1.4078481997923733,16,1.025,1.5359412844977354,2.268875072392515,116.71833333559331,23.11132994271369,2.469163119825845,3.2283194531070087,52.52833445183932,29.25775044759117,1.2501390877520209,2.212654323082334,94.82833367120472,19.786125926482395,0.235394881912814,0.34376746067680086,6.0106879697570434,1.326436737117369,0.369274468999381,0.4353842928137852,-11.638996097346897,1.4226322612181441,0.15770911204035243,0.3370462459656287,-2.9514532584813225,0.976076514233565
Ribera d'Ebre,2020,Olivera per a oliva d'oli,olive,olive,4212.0,1.03,306.4077856916617,129.4141086716538,2.8264255471645474,25.544611658268128,15.030332683708986,1.9095878872372385,27,389.129439822852,38.2065075868225,3.963451843810632,31.85480203817456,19.82884116980956,3.0771656305047723,61,260.78322543204405,96.8597344703433,2.8187628556002595,21.885106815599265,12.188630461999107,1.566763897632142,27,1.03,1.7415641981045311,2.6182575989585226,132.87999949790537,24.831397499245305,2.842229578733944,3.701893475550324,40.01714323860194,31.1003117152623,1.473131632285571,2.643544584775728,100.71999969626113,21.395843630420945,0.16802368913270738,0.2081679482060248,-3.465890826251581,0.7132141590228223,0.23493605177082832,0.261558368260308,-1.8106356517794424,0.754490322912261,0.0936322653465711,0.17521827082453134,-3.8602652259178285,0.48926318517832
Segrià,2020,Olivera per a oliva d'oli,olive,olive,8528.0,0.9,325.8746566656655,114.69149229930336,3.1676113323483124,25.87762808177474,14.770221291021729,2.051387895871997,30,410.836103316786,27.28886282428088,4.344043342925592,32.311631698192365,19.58872488860989,3.307180355637602,62,253.67679055734536,77.9628005133656,2.8904412316797297,21.233589308786136,11.524943927101422,1.4908914641846354,22,0.9,2.291214419912097,3.496236661166671,132.07937517028768,26.864207933769865,3.699817471502379,4.965434635287276,36.53687498299405,33.44298561465357,1.5772063832407672,3.1104327072621616,94.51937526243272,21.52868303990628,-0.23982652404010008,-0.3286253288183585,-17.387882870984313,-0.9865798519951241,-0.392637115864777,-0.6213912923616842,-9.24801215871317,-1.131353916461208,-0.08631491905613187,-0.21999147558243193,-16.556574749067124,-0.2950937311201436
Tarragonès,2020,Olivera per a oliva d'oli,olive,olive,1009.0,1.737,279.50513796056697,118.33267377392887,1.820563688710671,23.68842561197261,16.575664635366884,1.2626740999947066,1,335.22351309447095,57.32074502986929,2.6519536817410603,29.09858866895045,21.590314336822544,1.9594089228888605,30,251.99613411012905,110.15642123158187,2.020927275549267,21.857488957264327,14.378377082132909,1.2837143928277757,5,1.737,1.348468625887863,1.9458895169746016,104.20799960792064,23.94207373447108,2.0141898864514114,2.686582043146029,54.58200063258409,29.246488411195845,1.2780994795006375,2.0721036672648383,114.59399826601148,21.72205958104398,-0.0857945258931565,-0.12532582826393046,14.124674166008234,-0.25364812249846835,-0.05478096356255091,-0.03462836140496872,2.7387443972852026,-0.14789974224539648,0.005614913327138149,-0.05117639171557142,-4.437577034429609,0.13542937622034756
Terra Alta,2020,Olivera per a oliva d'oli,olive,olive,4701.0,0.977,310.3093178358976,143.9009325796297,2.6661889390495817,24.51509871317764,14.2266869811562,1.7972724860781597,22,400.6832483551679,32.463253738524294,3.7972238008355896,30.949277580284978,18.88965573327183,2.961935180711313,58,279.4825866688294,114.62388233617914,2.759637281588719,20.72586940519348,11.59598696327267,1.462484777220901,20,0.977,1.7764065409216732,2.6506841125578737,139.82125061773695,24.588237287177435,2.9314592965465085,3.766723222454753,31.403750049415976,30.99380479628042,1.4614507277791755,2.736236639305087,108.7712495662272,20.8577961932172,0.020865945156486543,0.015504826491707924,4.07968196189276,-0.0731385739997954,0.030475884164804512,0.03050057838083653,1.0595036891083183,-0.04452721599544063,0.0010340494417255819,0.023400642283632145,5.8526327699519385,-0.13192678802371915
Urgell,2020,Olivera per a oliva d'oli,olive,olive,2766.0,0.93,302.3256358717876,134.42999954894185,2.634748523345715,24.473500914266257,13.74460305250404,1.816980973466264,24,376.3027626174601,113.7699994556606,4.19344260653383,30.944877190592685,18.740954320897213,2.9766976307223145,57,230.1019307189564,120.52999999374153,2.1970208971933163,19.45410467927724,10.389381199993773,1.2315883957542448,8,0.93,1.9546333435589216,2.80734240657652,150.46799890622498,25.187602859246955,3.153667655981282,4.440628064520341,117.19999964423478,31.60739391696071,1.2665595486295276,2.294529120311545,131.07400014251473,19.642945006653523,-0.13765237009265752,-0.17259388323080493,-16.037999357283127,-0.7141019449806976,-0.17697002525896766,-0.24718545798651093,-3.4300001885741835,-0.6625167263680254,-0.03497115287528274,-0.09750822311822871,-10.544000148773208,-0.1888403273762833
Vallès Oriental,2020,Olivera per a oliva d'oli,olive,olive,181.0,1.81,240.9443012475968,136.92999975010753,1.91562033151077,22.70860707263698,14.640393281493289,1.3578165129855069,1,272.94018173217773,109.03999891132116,2.621220684148493,27.821027843129816,19.449397574417617,1.876729830357157,21,176.3179436326027,223.830002527684,1.8688177229492844,19.38956627766656,11.77122078648781,1.0813043418538968,3,1.81,1.2724197327544504,1.8158626513267664,168.617142671187,22.25086218233133,1.6930849707489095,2.3427618635642617,150.49142806950428,27.129822494577173,0.978921050281494,1.727771395902603,250.05571605451405,18.85004556077992,0.08539678023105646,0.09975768018400366,-31.68714292107947,0.45774489030565135,0.1836448596082474,0.2784588205842313,-41.45142915818312,0.6912053485526428,0.10238329157240278,0.1410463270466813,-26.22571352683005,0.5395207168866385
Alt Camp,2021,Olivera per a oliva d'oli,olive,olive,1303.0,1.64,282.64783581456925,82.65016281457835,2.8551644489219283,23.58897111365908,14.048566559860449,1.6343841932695853,11,304.69783809643747,76.41887191232279,3.148859633871075,28.394699311505114,18.62770398749695,2.1171622272902533,36,201.95718277212595,251.94923557000524,1.726311452192861,20.05563292672616,12.36865995155632,1.0790016744361266,0,1.64,1.5504740647258994,2.770089727894436,83.64999928946298,22.73867721140712,2.0378070668868027,3.0737654760751907,76.6866658758372,27.673949752315423,0.9913506496890548,1.62712622575209,250.6633338369429,19.07668149619751,0.08391012854368585,0.08507472102749247,-0.9998364748846313,0.8502939022519627,0.07935516040345059,0.07509415779588435,-0.2677939635144213,0.7207495591896915,0.08765102474707176,0.0991852264407711,1.2859017330623317,0.9789514305286531
Alt Empordà,2021,Olivera per a oliva d'oli,olive,olive,2171.0,0.7,299.72320027116393,72.17421095647212,2.891706895177504,24.174413622828887,15.925684157076256,1.7140284599587037,19,345.38551538528213,37.23460009946263,3.237907289021259,28.864471321835907,20.28842288837249,2.2795352284916865,44,260.85299174900035,230.9685750250792,2.135705332003141,20.89436265037426,13.383719877595135,1.2841317283033489,9,0.7,1.6710802937715583,2.8750260625296247,126.16785718301048,23.78747373487132,2.244332689972723,3.265889556779995,78.26142811070063,28.520263967206425,1.2658743103638166,2.0932720824626907,246.8635706548978,20.392086926135413,0.042948166187145365,0.016680832647879118,-53.99364622653836,0.38693988795756695,0.0352025385189636,-0.027982267758736246,-41.026828011238,0.34420735462948215,0.018257417939532283,0.04243324954045047,-15.894995629818624,0.5022757242388458
Alt Penedès,2021,Olivera per a oliva d'oli,olive,olive,648.0,1.0,295.0631975101286,89.89847701821273,2.9489634235634985,23.526337618621245,13.862079573184712,1.670429799372187,11,315.72704255979073,81.37470659824706,3.145359516662139,28.38045130851105,18.36129480243808,2.1380389455653166,35,204.0517998178922,306.40084939203683,1.7923096161513308,19.689905462552566,11.833398206088985,1.0527737254547465,0,1.0,1.627287850018614,2.8712813864433904,89.10428597272507,23.40230348394964,2.079531616282253,3.0565791025131435,80.91856991659317,28.223199814475645,1.0464926938182817,1.7519953293181163,301.8700000172747,19.78599989575159,0.04314194935357296,0.07768203712010813,0.7941910454876648,0.12403413467160362,0.05850732928306357,0.0887804141489954,0.4561366816538879,0.15725149403540328,0.006281031636464762,0.040314286833214474,4.530849374762113,-0.09609443319902411
Alt Urgell,2021,Olivera per a oliva d'oli,olive,olive,47.0,0.91,229.48886394500727,164.5999993532896,1.9724598656729544,19.26505463580105,9.272703541570776,1.2390138642895858,4,276.861204624176,121.659998530522,3.107452363512059,25.471427442021305,14.428675760601198,1.992302016985632,25,160.54427194595337,244.50000035204,1.667021260350705,16.344720220980314,6.955426592245769,1.0164708488517842,0,0.91,1.0955044809016343,1.7488992843704865,164.1252941870514,17.64923747843466,1.7385388474565109,2.7327822134631106,122.07882260443532,23.664585155508803,0.8849616808444049,1.4641501011683196,240.22647110011204,14.635679487389927,0.1435093833879515,0.22356058130246792,0.47470516623820913,1.61581715736639,0.25376316952912115,0.37467015004894844,-0.41882407391331355,1.8068422865125022,0.13150916800737933,0.20287115918238552,4.273529251927954,1.7090407335903866
Anoia,2021,Olivera per a oliva d'oli,olive,olive,530.0,1.0,292.1433698495477,98.78000042028724,3.283106157899573,24.5431817051488,13.910711647531246,1.8584416590084043,20,319.6542401503328,90.27999980933964,3.862607174272552,29.78528839497977,18.761627174259555,2.5146028419882205,48,193.3276144017648,289.85000120289624,1.9387757759358248,20.11489648334272,11.080763699650891,1.1592168187934646,2,1.0,1.7822560938468264,3.14931337387872,97.26444548471932,23.68899242630424,2.469735742666003,3.7705745757648046,86.51111114294166,29.11521859117736,1.088926250353025,1.837440585858492,266.3744436173389,19.17770267249029,0.07618556516157793,0.13379278402085326,1.5155549355679199,0.8541892788445615,0.04486709932221755,0.09203259850774748,3.7688886663979844,0.6700698038024093,0.07029056844043957,0.10133519007733294,23.47555758555734,0.9371938108524276
Baix Camp,2021,Olivera per a oliva d'oli,olive,olive,2504.0,1.72,290.44835538468965,57.35385157511118,2.447117383401834,23.355424346012416,15.534788386894256,1.4989003705030233,12,316.2180166989831,67.33235017843859,2.8410422751279705,28.00315224556144,20.07871068792706,1.8894251745480728,24,231.51924519737008,266.6735489761831,1.850158544724952,20.54588556970468,13.66246890669378,1.1064962732101082,2,1.72,1.429392075272019,2.3626163138114,56.401428415573065,22.5005536474724,1.8216533979454208,2.7282457588826,64.38428563544794,27.20713828653786,1.0017223666466082,1.6872401469328846,251.7728570156864,19.41164033371765,0.06950829523100421,0.0845010695904338,0.9524231595381139,0.8548706985400152,0.06777177660265199,0.11279651624537035,2.9480645429906502,0.7960139590235826,0.10477390656350005,0.1629183977920674,14.900691960496687,1.1342452359870308
Baix Ebre,2021,Olivera per a oliva d'oli,olive,olive,17266.0,1.714,304.33153161410024,49.72152042138725,2.893530148112476,24.91234420732672,15.721474894161572,1.7989805661810636,17,334.90142239395215,78.4243873303964,3.078311582596997,29.409963156947704,20.266054592720007,2.222852185756666,37,247.81232818737007,284.8599595750963,2.025904680759953,21.174770908504875,13.76599474364871,1.2490303198496042,6,1.714,1.7093602897944902,2.801862936427829,55.80300002451986,24.07323938588629,2.166364116419572,3.043450264260247,82.92299943547695,28.724445810625653,1.1494361246726332,1.873904798027293,287.2190009078011,20.18172667786317,0.08962027638657344,0.09166721168464731,-6.081479603132614,0.8391048214404293,0.05648806933709416,0.0348613183367501,-4.498612105080554,0.685517346322051,0.09959419517697099,0.15199988273266007,-2.3590413327048054,0.9930442306417042
Baix Empordà,2021,Olivera per a oliva d'oli,olive,olive,539.0,0.9,284.52179490307566,63.95629973524834,2.553058996069109,23.549623537052327,15.46330339010629,1.5073672566346168,13,331.0027426689312,34.33450194587101,2.78838665903522,28.55781136503505,20.243572763726068,2.0887061305303654,37,235.6452561605029,275.18535365274084,1.723777610161769,20.56925391635005,13.235178306417396,1.126120394264586,1,0.9,1.48406128148385,2.5352715611637366,64.81857146934738,23.481401187083783,2.0411913829482264,2.755581432971669,34.50142883855316,28.428244398266514,1.110067660083869,1.7152551086798706,269.445717637028,20.56324136156118,0.02330597515076671,0.01778743490537238,-0.862271734099032,0.06822234996854348,0.047514747582138916,0.032805226063551185,-0.16692689268214878,0.12956696676853596,0.016052734180717065,0.00852250148189837,5.739636015712847,0.006012554788870972
Baix Llobregat,2021,Olivera per a oliva d'oli,olive,olive,433.0,1.2,289.7501695918118,97.506631630633,3.3471465288547955,24.9868614528,14.330918463672427,1.9317469580087767,27,315.3140388970272,83.08921311599653,4.015959680531689,30.2393227844724,19.17960758270788,2.60497571210101,51,192.9254523413435,299.3378452904692,2.015462389516629,20.58126350972501,11.811677708296164,1.2068268951893082,4,1.2,1.3878559811978637,2.3719205774697243,83.95571515123757,23.17344258864537,1.7857716129800716,2.557688390457652,64.92571426502296,27.94151553668187,0.9970412242447496,1.606783960852092,311.87857135677973,20.44189570979385,0.543890976810913,0.9752259513850712,13.550916479395426,1.813418864154631,0.8192040991209386,1.458271290074037,18.163498850973568,2.29780724779053,0.20978567094455858,0.4086784286645371,-12.540726066310526,0.13936779993115778
Baix Penedès,2021,Olivera per a oliva d'oli,olive,olive,1106.0,1.668,282.97847001168884,80.16475515705223,2.710218391782961,23.70504720350739,15.768515536951444,1.5698620264267813,10,304.8766816507321,76.4280322949867,2.952653448598757,28.43417936280904,20.403387142830763,2.012020096681767,28,202.8473129523057,267.36883225525764,1.7518054274820591,20.7196440593552,13.92067755884816,1.0935604780995123,0,1.668,1.2514823682205585,2.1351665102777764,73.71000008285046,22.542058292243016,1.6029426044243469,2.305513205421774,69.33333340411384,27.249371731665853,0.9674975353033164,1.557583185236589,271.7866670787335,20.3882749676268,0.3183796582062228,0.5750518815051846,6.4547550742017705,1.1629889112643745,0.4090774922574203,0.6471402431769828,7.094698890872863,1.1848076311431868,0.1260629427961959,0.19422224224547024,-4.417834823475857,0.33136909172840134
Conca de Barberà,2021,Olivera per a oliva d'oli,olive,olive,868.0,1.314,292.17479914780887,76.74999922886491,2.968950394916632,22.725438989177626,12.7855578658773,1.6652569897478209,14,323.15487926910936,68.16000084020197,3.4931825066286413,27.91364632328702,17.37029841134118,2.250296335405704,41,197.9512100028745,212.9099981822073,1.707843593240058,18.484416777600018,10.584057519187374,1.029862450662567,0,1.314,1.5823558073789543,2.8320353074182174,84.2100004054606,22.330041003618103,2.1787568204641024,3.376809912957294,72.45200049988925,27.62269424930697,0.9410756762734852,1.5714694541539689,213.2259978361428,17.95597366500689,0.08290118236886657,0.1369150874984144,-7.460001176595696,0.3953979855595229,0.07153951494160182,0.11637259367134734,-4.291999659687278,0.29095207398004774,0.08878677438908189,0.13637413908608909,-0.31599965393550633,0.528443112593127
Garrigues,2021,Olivera per a oliva d'oli,olive,olive,14099.0,0.83,336.83964084707554,53.13718360892364,3.559103423572464,25.06724370469176,14.059210397325028,2.1492460095568178,31,377.697294262685,49.08050986263399,4.304193378274485,30.24052721803256,18.4976358995485,2.8815504662964107,55,223.90884205077984,174.63118534196954,2.0920502408139616,19.85020864734541,11.179424903477594,1.252887703962846,7,0.83,2.1159108469911,3.553585849733763,60.29555581613547,24.75343843609477,2.857651461678055,4.323270817488123,55.19666660308009,30.00084155229688,1.2355340777963688,2.059143644189733,175.198888419196,19.597876550397324,0.03333516256571789,0.005517573838701217,-7.158372207211826,0.3138052685969903,0.02389900461835559,-0.019077439213638137,-6.116156740446101,0.2396856657356814,0.017353626166477287,0.03290659662422879,-0.5677030772264686,0.2523320969480878
Montsià,2021,Olivera per a oliva d'oli,olive,olive,14006.0,1.539,284.63361623052697,68.04809425222386,2.800026129206376,23.96378593353618,14.732031957044258,1.7093870044048705,17,317.93745600394044,92.9122857604922,3.188639754600627,28.64879667764401,19.212397858272404,2.207809909610501,37,216.6889011426863,292.3884979768005,1.7651212819749584,20.220430170946727,12.99566986671156,1.138888119744634,0,1.539,1.687393759217318,2.734217125642976,55.96333342666427,24.228385450019232,2.1131109204543748,2.963755045480528,84.71499945688993,28.7678883542297,1.1716350920921053,1.8264015078858271,288.50333438316983,20.70014298547321,0.021993245187552413,0.06580900356340003,12.084760825559592,-0.26459951648305235,0.09469898915612607,0.22488470912009895,8.197286303602269,-0.11909167658568975,-0.03274697234747115,-0.06128022591086868,3.8851635936306934,-0.47971281452648284
Noguera,2021,Olivera per a oliva d'oli,olive,olive,1213.0,0.86,325.68543679938915,95.55206373737232,3.7342565584385294,25.912971972634647,14.603640761051029,2.299734964752843,39,376.9880498725006,77.20745212324451,4.882587733111527,31.67675874414281,19.45881431201565,3.296381183555917,57,208.24256401122307,179.6637391846643,2.2235266020534685,20.125519110223365,11.101522189293268,1.3365566940438915,8,0.86,2.050522862912972,3.366531124738392,97.72263232844048,24.623447769072907,2.984888436499457,4.498246671038138,76.63684230091934,30.43160193140521,1.222215489856478,2.035252205174881,180.3699997164505,19.225028275974665,0.24921210183987075,0.36772543370013766,-2.170568591068161,1.28952420356174,0.31149274705646013,0.38434106207338914,0.5706098223251672,1.2451568127375978,0.11434120418741345,0.1882743968785876,-0.7062605317861994,0.9004908342486999
Pallars Jussà,2021,Olivera per a oliva d'oli,olive,olive,744.0,0.94,251.7789625355604,150.22873780923513,2.4251121211804865,21.838839635266293,10.674585358222748,1.5638517757108432,9,297.8784625135075,113.73143454370154,3.622837325696164,28.002885448517368,15.857285834424514,2.4598061253688805,45,167.10521333370517,224.7680226894209,1.892984661145522,17.884578822556946,8.099818691948686,1.1537988331645588,2,0.94,1.3043634584582813,2.051044401210096,164.65285817613562,19.58078339552156,2.0806671212261336,3.140147441081594,116.9442846930719,25.663510912354667,0.9702589417880954,1.6163984335013597,228.9299995225988,15.933739491796588,0.25948831725256194,0.37406771997039057,-14.424120366900496,2.2580562397447324,0.3791390041427469,0.48268988461456974,-3.212850149370368,2.339374536162701,0.18353989137646343,0.2765862276441624,-4.161976833177903,1.950839330760358
Pla d'Urgell,2021,Olivera per a oliva d'oli,olive,olive,28.0,0.95,351.0506749153137,64.64000076055527,4.423071984105522,27.45974342408473,14.99061370536674,2.6337112651705348,47,389.2318413257599,61.76999959908426,5.443746293368527,32.774808659724975,19.58705122918692,3.5590156049677417,58,226.12955570220947,159.61999859847128,2.50469654600825,21.28698113828283,11.29967477399282,1.4874461659035545,19,0.95,2.6153392601876284,4.406462267854885,67.68250055518001,27.3896453357134,3.5456009797886767,5.407717056321049,61.9124997491017,32.73272070115614,1.4794134191501234,2.4950161392833383,161.2774988352321,21.17089803507042,0.018372004982906365,0.016609716250636453,-3.042499794624746,0.07009808837133136,0.013414625179064998,0.036029237047477736,-0.14250015001744032,0.042087958568835404,0.00803274675343113,0.009680406724911883,-1.657500236760825,0.11608310321241078
Priorat,2021,Olivera per a oliva d'oli,olive,olive,1323.0,1.308,322.20739155399224,49.93304750798543,3.365820328814206,24.822263178544954,14.069531376688827,2.043546667107902,30,359.6499800063272,52.155569906926914,3.8118954728376098,29.72209664464692,18.60983549171707,2.6541053731914026,53,218.9817022509192,211.0556449446007,1.9613726762550268,19.87809495452252,11.39176768607019,1.2012824746992965,3,1.308,1.7629905385983633,2.917447418193201,52.23333349234114,23.35501897426253,2.274263324101498,3.294457568234531,58.75500011009474,28.194013255129605,1.0563308137637804,1.781781050674112,230.153333700262,18.8628124083355,0.2805561285095386,0.4483729106210048,-2.3002859843557104,1.467244204282423,0.3798420490899046,0.5174379046030788,-6.599430203167827,1.5280833895173167,0.14495166093551615,0.17959162558091468,-19.097688755661324,1.01528254618702
Ribera d'Ebre,2021,Olivera per a oliva d'oli,olive,olive,4505.0,1.04,330.03569807368217,50.53028113397899,3.705798401700541,26.071180715411508,15.04095723386949,2.234900294362785,35,370.5787287358832,53.515257928364406,4.179536246170257,30.95129100779044,19.586313637094506,2.9007622769451897,55,231.0611560519826,219.0884072446869,2.129618797350485,20.869027315138336,12.432241239339817,1.3203810977787562,12,1.04,2.080222782209202,3.502873971005677,51.67571429030171,25.417783972139407,2.6847463856780767,3.927418807606152,56.25571408069559,30.22739555956584,1.213156898909334,1.9861162227566311,229.02285811996884,20.29707063827637,0.15467751215358305,0.2029244306948641,-1.1454331563227242,0.6533967432721006,0.21601589126711307,0.2521174385641052,-2.740456152331184,0.7238954482246029,0.10722419886942225,0.14350257459385385,-9.934450875281954,0.5719566768619657
Segrià,2021,Olivera per a oliva d'oli,olive,olive,8190.0,0.84,347.7260009098081,45.21930481273521,3.780006142079817,26.118684504761355,14.703646858966058,2.3006518336045083,39,392.5276216763627,37.49470401225831,4.571074012141206,31.292103811938173,19.14589666710603,3.080577541550196,58,232.8399313918993,160.88729949729253,2.247576309364036,20.700966677652755,11.68965719808957,1.3414016754765417,11,0.84,2.551679567111398,4.195147950597753,51.65687512804288,27.108052888463767,3.4626619266380128,5.177743408144515,42.32687502913177,32.449573873704495,1.4847984500261031,2.4848996668662204,145.52750015165657,21.33265895214712,-0.25102773350688956,-0.4151418085179359,-6.437570315307667,-0.9893683837024128,-0.3820843850878166,-0.6066693960033094,-4.83217101687346,-1.1574700617663218,-0.14339677454956146,-0.23732335750218425,15.359799345635963,-0.631692274494366
Tarragonès,2021,Olivera per a oliva d'oli,olive,olive,1012.0,1.884,289.4666630210778,58.808762719501104,2.2755155672422296,23.49438253234145,16.329588754857753,1.4015386243183292,5,313.7510240737843,67.49370418216449,2.639139789856646,28.034808027593044,20.969003955238435,1.7518340378006203,23,229.16676518884137,267.41266474012724,1.7966767567634423,21.20704076068627,14.493001428254662,1.1091186423692894,2,1.884,1.451425405671463,2.3896494294311657,59.37399945929646,23.6152764992636,1.8087098292482555,2.67334195572761,66.15399968475104,28.177627760364185,1.101812458036349,1.812431011729264,265.2859999533743,21.048922092312004,-0.04988678135313385,-0.11413386218893606,-0.5652367397953597,-0.12089396692215004,-0.056875791447635216,-0.03420216587096414,1.3397044974134502,-0.1428197327711409,0.00730618433294028,-0.015754254965821612,2.12666478675294,0.15811866837426436
Terra Alta,2021,Olivera per a oliva d'oli,olive,olive,4505.0,1.314,332.98895065897136,56.45056263555428,3.5309565949854607,25.04743808324908,14.227502872114284,2.1039955208799097,32,383.61994215123656,55.86143252713734,4.132853962202044,30.12444981143821,18.688541566207324,2.811306193365314,55,250.2302800617136,223.8815555800954,1.9823074309527728,19.702429850742845,11.891353258025562,1.2314400295752754,2,1.314,2.089619663755998,3.5171132101425906,54.636250022100285,25.110701226406423,2.7803792926893296,4.089470143509815,52.38374989642762,30.161444067185936,1.2292548190574375,1.970215162683364,218.41874933009967,19.85658282604848,0.01437585712391165,0.013843384842870066,1.8143126134539926,-0.06326314315734294,0.03092690067598447,0.04338381869222907,3.4776826307097224,-0.03699425574772519,0.002185210517837932,0.012092268269408901,5.462806249995737,-0.1541529753056352
