comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha,climate_method,flower_mean_vpd,flower_max_vpd,flower_n_days_vpd_gt2,flower_cum_et0,flower_mean_tmax,flower_mean_tmin,flower_cum_precip,fruit_set_mean_vpd,fruit_set_max_vpd,fruit_set_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_cum_precip,maturation_mean_vpd,maturation_max_vpd,maturation_n_days_vpd_gt2,maturation_cum_et0,maturation_mean_tmax,maturation_mean_tmin,maturation_cum_precip
Baix Llobregat,2022,Olivera per a oliva d'oli,olive,olive,428.0,1.157,area_weighted,2.5488397763924184,4.317676393327697,48.0,333.8921708394496,28.133136118070524,15.746449336860207,96.04465355917505,3.12036261524448,4.434928673787554,55.0,346.63542883687194,32.38501816452953,20.16149973631915,181.7333172301237,1.3310139153171558,2.0637825374708503,6.0,202.87161177481727,22.23810561292192,12.969267469835165,202.93180294214943
Baix Llobregat,2023,Olivera per a oliva d'oli,olive,olive,165.0,0.48,area_weighted,1.818844926834924,2.6346519983803134,21.0,274.641784421648,25.0163388877743,14.47504737274043,211.1834712962104,2.8005815359959105,4.51378653759009,54.0,330.7037938400718,31.534253502724656,20.377554854775592,107.18973200887162,1.634838198993935,2.7328381901672363,30.0,244.697577863338,23.23717728211748,13.24780202311147,122.18049343271107
Baix Llobregat,2024,Olivera per a oliva d'oli,olive,olive,172.0,0.918,area_weighted,1.6970582381125676,2.6597297999779097,16.0,276.41319886277563,24.02496162836078,14.348508269850006,168.66244607587743,2.594914739706841,4.134230413200588,48.0,319.6636537833207,30.87001391500986,19.94687894425604,117.25791564113266,1.1947032092015992,2.200938868875795,9.0,194.1055073679757,21.03777339838392,12.734617807541246,301.69079836317
Baix Penedès,2016,Olivera per a oliva d'oli,olive,olive,1187.0,1.6,area_weighted,1.6291167063376657,2.41127780297304,14.0,292.4686016484848,23.848177560088136,15.159965417289678,50.852897723472765,2.0496271188482784,2.688284868765071,36.0,316.5009631475048,28.873375274563635,20.351115889177805,48.02081119335789,1.1206260763073037,2.187290217967871,8.0,196.76396532155243,21.395398243568174,14.338104200880675,253.56228802481056
Baix Penedès,2017,Olivera per a oliva d'oli,olive,olive,1165.0,1.942,area_weighted,1.8462207373328283,2.853043766110671,22.0,311.16904812212266,25.564509461411088,16.638486902786532,48.53376357950111,2.072802335767551,2.826554887136674,33.0,319.3610258967302,29.21800692937065,21.08784120575676,53.38474935589706,1.2254520852344055,1.945368238043104,3.0,213.3150386779576,21.393352117617138,13.202975253388445,133.80352118522637
Baix Penedès,2018,Olivera per a oliva d'oli,olive,olive,1147.0,0.891,area_weighted,1.4701810430655058,2.2386758854708084,8.0,272.7562938321525,23.729492915119224,15.77377576169239,154.4168774205032,1.9439694884530447,2.988180032213328,27.0,299.13204926898925,29.08117370381145,21.054722999504044,165.2076573390346,1.052467859478629,1.931228246810533,3.0,195.79806373790325,21.13069152305861,14.27357117814818,350.26415526892714
Baix Penedès,2019,Olivera per a oliva d'oli,olive,olive,1138.0,2.085,area_weighted,1.722448047328088,3.155304213443628,15.0,298.111427651488,23.73597747771276,14.823029007085593,76.86951327559423,2.1144197219067355,2.810836727417596,39.0,313.5992304062019,29.455760267726102,21.042262914307507,80.85730750111892,1.2086811016596837,2.0197812623928595,4.0,227.9133870545008,21.332335529738003,14.136047015041823,219.45059498542668
Baix Penedès,2020,Olivera per a oliva d'oli,olive,olive,1108.0,1.817,area_weighted,1.4167055856124722,2.056502706398447,4.0,269.38649726137,23.788951504382133,15.864527916402,133.12943873687243,2.11028257727037,2.907362453286866,35.0,316.566907135598,29.13431610330769,20.839812336586554,85.72645886707019,1.262234516494109,2.0487058537673226,3.0,225.252192095805,21.22814416953233,13.550156309338632,149.39300612830343
Baix Penedès,2021,Olivera per a oliva d'oli,olive,olive,1106.0,1.668,area_weighted,1.5698620264267813,2.710218391782961,10.0,282.97847001168884,23.70504720350739,15.768515536951444,80.16475515705223,2.012020096681767,2.952653448598757,28.0,304.8766816507321,28.43417936280904,20.403387142830763,76.4280322949867,1.0935604780995123,1.7518054274820591,0.0,202.8473129523057,20.7196440593552,13.92067755884816,267.36883225525764
Baix Penedès,2022,Olivera per a oliva d'oli,olive,olive,1037.0,0.533,area_weighted,1.8560284819505808,3.035904136391733,15.0,311.5589360255046,25.7435174972548,16.947012600834977,95.25026884208164,2.327796342667092,3.239066055826083,42.0,330.6223922847248,30.176696624434825,21.49215517805988,133.9939712576017,1.197055287164969,1.7943395151306898,1.0,216.3859291724316,22.33913943825461,15.429311349990842,176.35264433591522
Baix Penedès,2023,Olivera per a oliva d'oli,olive,olive,764.0,2.283,area_weighted,1.4631114056160095,2.1366498496091904,7.0,269.5498656928181,23.861941919523428,16.032496685566507,153.47500753275662,2.067171158938009,3.220427440549982,29.0,316.2056207856392,29.426010161789065,21.63858761360408,90.79389451570908,1.4137351044723556,2.133895666605718,6.0,255.85719554538176,22.896469688288622,15.533833729215605,97.02721714899388
Baix Penedès,2024,Olivera per a oliva d'oli,olive,olive,755.0,1.14,area_weighted,1.340094454936624,2.08003665924518,4.0,272.1230803567902,22.714719022137857,15.632779543880376,124.47751888716844,2.052406245068632,3.220803641493657,28.0,313.3785108903569,29.10403291150716,21.30562419828856,79.31393926046819,1.0832752215129076,2.0734147130826406,4.0,206.9475736393572,20.94692766859632,14.616112377108037,359.7923577613387
Conca de Barberà,2016,Olivera per a oliva d'oli,olive,olive,793.0,1.6,area_weighted,1.7167359338284212,2.552664388353075,15.0,304.7072854794803,22.949699234499,12.086068834477445,50.26000086963177,2.406080491073226,2.997250108288094,54.0,338.8019372562169,28.919726401905365,17.296968006973213,34.169999696314335,1.12509904314754,2.5274622010701746,8.0,198.1095289885805,19.59945341399533,11.102796127043502,209.1200024560094
Conca de Barberà,2017,Olivera per a oliva d'oli,olive,olive,741.0,1.642,area_weighted,2.014377006156737,3.279675114996465,26.0,324.93190523236734,24.96173962748803,13.6410382708868,51.6900001000613,2.359908187409017,3.2010201985152062,51.0,339.94180427822454,28.957972399997868,17.968613258148217,68.56000012159348,1.2518503637625578,2.160453573537123,9.0,220.82090116613875,19.67140722302302,9.915306789178118,93.8000004608184
Conca de Barberà,2018,Olivera per a oliva d'oli,olive,olive,751.0,1.432,area_weighted,1.4676119903263376,2.546474004046715,14.0,271.6347469024813,22.37940602568927,12.65054955074616,179.26999975182116,2.2879696707771067,3.408762217295874,40.0,320.1856807192322,28.93920099783784,18.05399248816056,142.44999790564177,1.033484166992489,2.20121949707779,10.0,194.4657756254288,19.11950602328569,10.987704591446583,295.0000009983778
Conca de Barberà,2019,Olivera per a oliva d'oli,olive,olive,820.0,1.6,area_weighted,1.8506269112634983,3.6671436214664026,18.0,311.2652260435475,22.946153591701226,11.699140761919024,72.06000102311373,2.408671994421188,3.333551105407111,46.0,331.8464471588473,29.155454495435787,17.941370080201118,103.6299995984882,1.1885618958609705,2.199545912794739,11.0,227.1734652176781,19.30797357560587,10.841876310716865,231.73999874666333
Conca de Barberà,2020,Olivera per a oliva d'oli,olive,olive,877.0,1.045,area_weighted,1.4795999659723145,2.194524837836822,6.0,274.3698164138159,22.615881776003363,12.86099894447172,140.35999935492873,2.5102071468607337,3.4842800912245515,53.0,341.0935188592475,29.13447848017285,17.7946494037376,98.03000146523118,1.1936399869540368,2.084895534620148,7.0,224.3564505902642,19.106077228703843,10.301452835410055,110.4700012151152
Conca de Barberà,2021,Olivera per a oliva d'oli,olive,olive,868.0,1.314,area_weighted,1.6652569897478209,2.968950394916632,14.0,292.17479914780887,22.725438989177626,12.7855578658773,76.74999922886491,2.250296335405704,3.4931825066286413,41.0,323.15487926910936,27.91364632328702,17.37029841134118,68.16000084020197,1.029862450662567,1.707843593240058,0.0,197.9512100028745,18.484416777600018,10.584057519187374,212.9099981822073
Conca de Barberà,2022,Olivera per a oliva d'oli,olive,olive,861.0,0.338,area_weighted,2.1019270179785923,3.522341397743499,29.0,327.8259010568032,25.383328220703465,14.134956266743972,73.78999939374626,2.635072161125964,3.637650772201324,51.0,345.6869920737952,29.92225836647218,18.46212821959277,147.23000056482852,1.1611116895917295,1.8658926439013248,2.0,217.95183877890207,20.440428468201898,12.410018943544856,147.5600000154227
Conca de Barberà,2023,Olivera per a oliva d'oli,olive,olive,716.0,0.696,area_weighted,1.5019706276255962,2.317237667044455,11.0,273.6299473833687,22.63293917177865,12.962030377112018,158.0899976864457,2.43693066363326,3.74945763033514,44.0,341.8831164746964,29.27379467678736,18.824898672659497,52.64000008814037,1.3536008393192736,2.347261872127701,9.0,252.9529718394189,20.95989659395989,12.460997229986695,90.54999994300306
Conca de Barberà,2024,Olivera per a oliva d'oli,olive,olive,749.0,0.679,area_weighted,1.5604802694961877,2.5623160540001058,11.0,292.40106223014743,22.18971456393985,12.740169091137137,77.4399997331202,2.402210816975656,3.688592538596245,41.0,334.0105836291163,28.9892588996536,18.348778809388094,67.58999908715487,0.961699271524297,2.030966369560594,4.0,202.2196959942032,18.486233725268743,11.503336060925664,318.9000023100525
Garraf,2016,Olivera per a oliva d'oli,olive,olive,49.0,0.7,centroid,1.2644228784751308,1.8819248106963031,1.0,279.9530189037323,22.31614600009608,14.844621401927531,70.76999872736633,1.5998795115955942,2.2317125478931694,6.0,307.7129740715027,27.254985981602843,19.97173757245466,45.580000311136246,0.957093981680507,1.82185706829282,1.0,195.8823476433754,20.589008976863,13.67085812746826,265.3700011149049
Garraf,2017,Olivera per a oliva d'oli,olive,olive,53.0,1.21,centroid,1.5602669737902113,2.544995616458,13.0,307.97015714645386,24.3987785964716,16.350152587890648,34.92999944090843,1.5855795085992692,2.281778824837484,8.0,309.589035987854,27.58863367880545,20.861136947139634,86.26000188477337,1.0120156018924715,1.5677406439919424,1.0,203.12195754051208,20.432901168655587,12.557171094286591,185.5900012757629
Garraf,2018,Olivera per a oliva d'oli,olive,olive,54.0,0.7,centroid,1.2518309476222889,1.980152418499509,3.0,272.03935074806213,22.739475337794588,15.79251388799951,122.809999268502,1.6891614331100189,2.6711264528597582,15.0,301.6964588165283,28.160117167811265,21.01335665795112,163.49999960511923,0.9017286252801794,1.5899344977874237,0.0,194.06625366210932,20.440796166723924,13.689179741157298,380.2300026472658
Garraf,2019,Olivera per a oliva d'oli,olive,olive,54.0,0.8,centroid,1.4281639320351491,2.616591541892874,6.0,292.44167494773865,22.459407518730803,14.5208414046491,80.02999953180552,1.687091922382476,2.3085583266117315,11.0,308.2655065059662,28.020805900327645,20.798618735036555,79.06000101752579,1.0461993243959482,1.7435550133479327,1.0,224.4735707044601,20.581622716882748,13.477158364096864,268.4699997548014
Garraf,2020,Olivera per a oliva d'oli,olive,olive,53.0,1.02,centroid,1.15151637655689,1.7046323213175885,0.0,264.86466240882874,22.59851964731688,15.62660932697236,125.24999910593031,1.5733167957412546,2.221387078266816,8.0,302.9410569667816,27.359267991588982,20.49767013057587,77.23999872244895,1.076451388774044,1.7293624090473798,1.0,218.4727901816368,20.339655882447648,12.696804776034533,207.67000070028007
Garraf,2021,Olivera per a oliva d'oli,olive,olive,58.0,0.9,centroid,1.3380055410470952,2.381221519857817,6.0,282.2990913391113,22.66813974849516,15.55259969742574,87.57000041380525,1.6564383692957236,2.487386085116846,16.0,302.28884863853455,27.198544213079657,20.17189153855849,79.03999824263155,0.948201228162928,1.530620697712001,0.0,202.3515583872795,20.048985340831063,13.384924182263068,310.7399994507432
Garraf,2022,Olivera per a oliva d'oli,olive,olive,56.0,0.45,centroid,1.6731281724876552,2.760984987857888,14.0,318.5467178821564,24.90165925573133,16.74970322905996,79.6300006378442,2.081403070170089,2.9782029214113512,37.0,339.9031102657318,29.23821854129916,21.4025104153541,169.2800030373037,1.029244350114823,1.592714950086641,0.0,212.442121386528,21.49654473944027,14.661319539835189,195.8800004515797
Garraf,2023,Olivera per a oliva d'oli,olive,olive,56.0,0.28,centroid,1.2475074399920782,1.8442541040051368,1.0,270.9687904119492,22.87863399318009,15.867208912333528,140.52000116556883,1.7416695054688125,2.785572624242181,15.0,317.0272922515869,28.275719230405777,21.52423174458168,98.21000138111413,1.270693756651175,1.91659090548807,2.0,258.0597079396248,22.20285731724332,14.82414456881012,113.31000020727517
Garraf,2024,Olivera per a oliva d'oli,olive,olive,53.0,0.538,centroid,1.1270762560007328,1.7598231686099026,1.0,269.0005017518997,21.76886726754613,15.534795442174715,139.60999943502247,1.625040024107998,2.647545986903644,11.0,308.27649331092834,27.72258861910916,21.074130445911056,85.3899991530925,0.9373468964484916,1.7468609662029149,2.0,203.513544857502,20.344647350940093,14.17305438701925,337.1299984958023
Garrigues,2016,Olivera per a oliva d'oli,olive,olive,16268.0,0.82,area_weighted,2.1248315527659702,3.188932271965733,36.0,346.00864361260125,25.018616306594964,13.283945690536592,49.14064987433152,3.0699185978678964,3.797002629008206,61.0,391.5915854873089,31.34105003501291,18.47694397028749,16.60503190847041,1.366749603114158,3.1730787340262823,17.0,225.8256970802898,20.9538647099536,11.612846173946307,182.87158460191125
Garrigues,2017,Olivera per a oliva d'oli,olive,olive,15635.0,0.96,area_weighted,2.471078595905732,3.876394089649533,44.0,365.3335480053881,27.124966883695706,14.695427478170052,55.48165711928528,2.9202863318232155,3.991550466698517,58.0,386.08003917861146,31.042648013673585,19.00027378189109,48.676706682501965,1.5142948683681494,2.54310383722016,20.0,252.2945055164172,21.18974440681876,10.412629227066256,57.860817573735176
Garrigues,2018,Olivera per a oliva d'oli,olive,olive,15314.0,0.83,area_weighted,1.9069803043233924,3.356166502738297,20.0,310.8552314150856,24.57270922591425,13.818903995224414,140.16394510572596,3.056019636083885,4.227526416412925,58.0,377.5979704429295,31.62120433750024,19.27100453224996,79.71917812165134,1.2802522573854611,2.703511468364656,17.0,220.30425870904995,20.53546058393449,11.593954431975382,253.1259358211232
Garrigues,2019,Olivera per a oliva d'oli,olive,olive,14459.0,0.84,area_weighted,2.323569510416892,4.426709174213017,40.0,358.30737471252627,25.273090365997863,12.701397023104931,60.05269277490307,3.0604602425070526,4.215241537561935,59.0,384.0983206285114,31.45534930889007,18.97322197124082,75.32219867168891,1.4596188605833156,2.735990826482836,28.0,253.88852130740128,20.77515935810945,11.48851647483174,174.57261703395085
Garrigues,2020,Olivera per a oliva d'oli,olive,olive,14229.0,0.91,area_weighted,1.912743728273669,2.880913136559448,27.0,314.5081109796571,24.806213671501123,14.087802828579454,122.32832147812933,3.1077216544373463,4.129145268652148,58.0,393.5398008862567,31.28551939065696,18.9149182288135,50.46003754616651,1.3953534510042351,2.632727946463374,17.0,245.7659699717916,20.37532469181225,10.956262846167531,88.4427594301766
Garrigues,2021,Olivera per a oliva d'oli,olive,olive,14099.0,0.83,area_weighted,2.1492460095568178,3.559103423572464,31.0,336.83964084707554,25.06724370469176,14.059210397325028,53.13718360892364,2.8815504662964107,4.304193378274485,55.0,377.697294262685,30.24052721803256,18.4976358995485,49.08050986263399,1.252887703962846,2.0920502408139616,7.0,223.90884205077984,19.85020864734541,11.179424903477594,174.63118534196954
Garrigues,2022,Olivera per a oliva d'oli,olive,olive,14295.0,0.498,area_weighted,2.7023771972401542,4.432803903176561,49.0,377.2750669750717,27.96937028211479,15.437618889090764,50.8980880538821,3.220097487238814,4.327012786483658,60.0,391.7908359995226,32.09176464960686,19.57659600080996,138.6746594215427,1.4477749861196407,2.5009183707313203,18.0,247.55114964291565,22.005337373824226,13.294822638271368,99.58899139462868
Garrigues,2023,Olivera per a oliva d'oli,olive,olive,11124.0,0.725,area_weighted,2.033461108211001,3.2392712838671964,29.0,321.1584609778133,25.14075860055335,14.356203576256492,125.3463263511878,3.1182311783854693,4.705425228716367,57.0,400.4999793047347,31.58657863028297,20.085167096503564,29.669286821106127,1.5354385406811166,2.7520618246805144,21.0,264.8175270582591,22.183814960423177,13.197952000810046,84.35729355156447
Garrigues,2024,Olivera per a oliva d'oli,olive,olive,10905.0,0.875,area_weighted,2.0924334093708468,3.2464327275998976,33.0,344.80076449298593,24.809689318783672,13.951103821241814,62.946271210517104,3.082356502211331,4.455789590301655,58.0,391.27629144203553,31.44513237808645,19.588270922660485,55.51234221836102,1.1062069410759738,2.2461461576816086,9.0,219.28527320428373,19.630420950912946,12.192942352553644,276.3166085239741
Garrotxa,2016,Olivera per a oliva d'oli,olive,olive,2.0,1.314,centroid,1.2796888343525663,2.0805567140943,3.0,229.9634030262629,21.20923453020053,10.848653668957786,441.7499989066272,2.023406552234482,2.7537391799836857,30.0,276.01354906294085,27.42168447843164,16.063270344614576,232.58111094828283,1.1428580522155676,2.2393197741245268,8.0,170.00050340096152,19.0734313368652,9.537038249294133,357.66222154969967
Garrotxa,2017,Olivera per a oliva d'oli,olive,olive,2.0,1.075,centroid,1.6391986276889674,2.672635550665206,15.0,262.66107702255243,23.93480862754728,12.896442361911598,224.4722233410511,1.978283994916596,2.7910762049152744,32.0,277.45916758643256,27.500074456327727,17.10671189831152,182.4388876654622,1.086488748205879,1.625372376078546,0.0,162.08136628071472,18.537999497112068,8.292063439896715,354.5011115248005
