comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha,pre_flower_mean_vpd,pre_flower_max_vpd,pre_flower_n_days_vpd_gt2,pre_flower_cum_et0,pre_flower_mean_tmax,pre_flower_mean_tmin,pre_flower_cum_precip,flower_set_mean_vpd,flower_set_max_vpd,flower_set_n_days_vpd_gt2,flower_set_cum_et0,flower_set_mean_tmax,flower_set_mean_tmin,flower_set_cum_precip,fruit_dev_mean_vpd,fruit_dev_max_vpd,fruit_dev_n_days_vpd_gt2,fruit_dev_cum_et0,fruit_dev_mean_tmax,fruit_dev_mean_tmin,fruit_dev_cum_precip,fruit_set_mean_vpd,fruit_set_max_vpd,fruit_set_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_cum_precip,fruit_fill_mean_vpd,fruit_fill_max_vpd,fruit_fill_n_days_vpd_gt2,fruit_fill_cum_et0,fruit_fill_mean_tmax,fruit_fill_mean_tmin,fruit_fill_cum_precip,cell_div_mean_vpd,cell_div_max_vpd,cell_div_n_days_vpd_gt2,cell_div_cum_et0,cell_div_mean_tmax,cell_div_mean_tmin,cell_div_cum_precip,cell_exp_mean_vpd,cell_exp_max_vpd,cell_exp_n_days_vpd_gt2,cell_exp_cum_et0,cell_exp_mean_tmax,cell_exp_mean_tmin,cell_exp_cum_precip,flower_mean_vpd,flower_max_vpd,flower_n_days_vpd_gt2,flower_cum_et0,flower_mean_tmax,flower_mean_tmin,flower_cum_precip,harvest_mean_vpd,harvest_max_vpd,harvest_n_days_vpd_gt2,harvest_cum_et0,harvest_mean_tmax,harvest_mean_tmin,harvest_cum_precip,kernel_fill_mean_vpd,kernel_fill_max_vpd,kernel_fill_n_days_vpd_gt2,kernel_fill_cum_et0,kernel_fill_mean_tmax,kernel_fill_mean_tmin,kernel_fill_cum_precip,maturation_mean_vpd,maturation_max_vpd,maturation_n_days_vpd_gt2,maturation_cum_et0,maturation_mean_tmax,maturation_mean_tmin,maturation_cum_precip,fill_mean_vpd,fill_max_vpd,fill_n_days_vpd_gt2,fill_cum_et0,fill_mean_tmax,fill_mean_tmin,fill_cum_precip,bud_break_mean_vpd,bud_break_max_vpd,bud_break_n_days_vpd_gt2,bud_break_cum_et0,bud_break_mean_tmax,bud_break_mean_tmin,bud_break_cum_precip,flower_veraison_mean_vpd,flower_veraison_max_vpd,flower_veraison_n_days_vpd_gt2,flower_veraison_cum_et0,flower_veraison_mean_tmax,flower_veraison_mean_tmin,flower_veraison_cum_precip,veraison_harvest_mean_vpd,veraison_harvest_max_vpd,veraison_harvest_n_days_vpd_gt2,veraison_harvest_cum_et0,veraison_harvest_mean_tmax,veraison_harvest_mean_tmin,veraison_harvest_cum_precip,season_mean_vpd,season_max_vpd,season_n_days_vpd_gt2,season_cum_et0,season_mean_tmax,season_mean_tmin,season_cum_precip
Garrigues,2021,Vinya de raïm per a vi,vine,vine,385.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0942455624072336,1.7976639922516249,0.0,181.2262997229894,16.02335329594293,6.063992259541519,76.96222212786476,2.371708029195348,3.7580990534358976,59.0,530.6817852656047,26.5230827663256,15.2649267592868,85.0511111602601,2.2777150364349774,4.256449579010341,31.0,278.99412119388575,27.693858896057485,17.68689966531836,115.19999970640572,,,,,,,
Garrigues,2021,Olivera per a oliva d'oli,olive,olive,14099.0,0.83,,,,,,,,,,,,,,,,,,,,,,2.857651461678055,4.323270817488123,55.0,371.34969227843806,30.000841552296876,18.323857701892944,55.19666660308009,,,,,,,,,,,,,,,,,,,,,,2.1159108469911,3.553585849733763,30.0,331.8898400465647,24.75343843609477,13.863029227057032,60.29555581613547,,,,,,,,,,,,,,,1.2355340777963688,2.059143644189733,5.0,221.93122169706555,19.597876550397324,11.11687204735913,175.198888419196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrotxa,2021,Noguera,nut,walnut,4.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666176157204642,1.5274998587187285,0.0,179.85430510838825,16.668901520609225,6.777454213627071,355.0844458614787,,,,,,,,,,,,,,,1.283972733400314,1.846733029401867,1.0,138.49466174840927,21.56654706444248,11.906117267990828,226.74333504649505,1.776063252454293,2.791488611212933,30.0,392.20991857846576,25.963529297464728,15.72945538212138,377.03444678564045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrotxa,2021,Vinya de raïm per a vi,vine,vine,4.0,3.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8343325358756579,1.313804627168777,0.0,139.10713464683954,13.930778917545418,3.483668270701725,171.38777673389345,1.541628600282326,2.5725467473759536,23.0,378.1284939050674,23.41696209009145,13.202923001644136,496.4266717827154,1.6076767300523611,2.5640680605616537,8.0,199.86829925907983,25.18831036677128,15.755504792983002,287.3177777137608,,,,,,,
Garrotxa,2021,Olivera per a oliva d'oli,olive,olive,5.0,1.2,,,,,,,,,,,,,,,,,,,,,,1.837838244003688,2.9196286409433374,22.0,259.5147561497159,26.593379107512902,16.383358939659658,265.98222308709387,,,,,,,,,,,,,,,,,,,,,,1.352037420134121,2.2295902957507834,8.0,234.9382608334224,21.68229178895936,11.658932278325672,360.671114479916,,,,,,,,,,,,,,,1.0652499795311292,1.79403939539668,1.0,167.87021697560948,18.32304865612363,9.31699872325485,377.5822238824848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gironès,2021,Noguera,nut,walnut,2.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0868941192452193,1.6418295146398152,0.0,201.98914031187692,18.62897010344627,9.484806565248274,173.37333430380872,,,,,,,,,,,,,,,1.363512055662733,1.8650792615453509,1.0,160.66257015864053,23.69754376854404,14.93212872281103,154.46500106280047,2.1112485835439405,3.143363838593783,50.0,448.2035140991211,28.34191931019661,18.47853462108669,138.996667544047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gironès,2021,Avellaner,nut,hazelnut,49.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7607776244998555,1.2203523228587214,0.0,105.20000715057056,14.809692400054091,5.534452897411305,81.55500001615533,,,,,,,,,,,,,,,1.7718282526766835,2.721280754671026,14.0,225.9600779414177,27.21534927451547,18.48486976831991,175.78000165677318,1.622197837197861,2.9268814125418903,37.0,519.3224214315414,23.48425007804498,13.805532886942904,254.59833451143157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gironès,2021,Vinya de raïm per a vi,vine,vine,37.0,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9217430906007538,1.3911647224113537,0.0,157.04255231221518,15.87746123433767,6.247723088498998,98.31333352035531,1.8284275592417416,3.017551459449493,37.0,430.5014930168788,25.72750216497894,15.902351412565835,193.4766676152746,1.7718282526766835,2.721280754671026,14.0,225.9600779414177,27.21534927451547,18.48486976831991,175.78000165677318,,,,,,,
Gironès,2021,Olivera per a oliva d'oli,olive,olive,39.0,1.3,,,,,,,,,,,,,,,,,,,,,,2.1760206373515096,3.242706163382368,36.0,298.3969047864278,28.870410681283623,19.08927307128908,102.1100006873409,,,,,,,,,,,,,,,,,,,,,,1.5726119796116147,2.709498680065136,14.0,262.97482120990753,23.864098037136078,14.32466840900361,149.1383342643579,,,,,,,,,,,,,,,1.149398633768089,1.8145229830230971,1.0,200.5254228413105,20.5932566213084,12.363359097770738,290.9183340827003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maresme,2021,Cirerer i guinder,stone_fruit,cherry,5.0,2.5,0.5899169469269743,0.8860322300336277,0.0,72.17785820961,12.750194381455268,5.780179505429048,95.91999940387905,0.7584568455852232,1.068345430598881,0.0,152.42397282123568,15.174145507812522,7.802663934426251,111.26999914720652,1.1688164412923223,1.876430539985245,3.0,257.61201126575475,22.207453493212117,15.184141965772309,94.30399973392484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maresme,2021,Ametller,nut,almond,1.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6651988226364284,0.9619022615987888,0.0,107.06702728271485,14.477866997153091,7.216777840307226,95.32599969729782,,,,,,,,1.046268003025722,1.7878262413000945,3.0,342.7720810413361,20.073154390775265,13.058254233559431,158.14599915891887,1.5744989947737664,2.2291438407093622,6.0,288.45085096359253,27.04750759986141,20.10275691863032,82.38600106127559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maresme,2021,Vinya de raïm per a vi,vine,vine,150.0,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7584568455852232,1.068345430598881,0.0,152.42397282123568,15.174145507812522,7.802663934426251,111.26999914720652,1.3331237857208198,2.084817803161303,6.0,418.03048322200783,23.91037591021996,16.772884601095473,125.83000002540648,1.342956184440997,1.984289151727912,3.0,222.52082784175877,25.96008570936862,19.640765781089925,175.02000170685355,,,,,,,
Maresme,2021,Olivera per a oliva d'oli,olive,olive,5.0,1.5,,,,,,,,,,,,,,,,,,,,,,1.5744989947737664,2.2291438407093622,6.0,288.45085096359253,27.04750759986141,20.10275691863032,82.38600106127559,,,,,,,,,,,,,,,,,,,,,,1.1688164412923223,1.876430539985245,3.0,257.61201126575475,22.207453493212117,15.184141965772309,94.30399973392484,,,,,,,,,,,,,,,0.9304427158980632,1.377637450629233,0.0,193.04200987815855,20.226832194904727,13.8677437918527,311.7180008482188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moianès,2021,Ametller,nut,almond,5.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7035719434198271,1.1836725577049154,0.0,100.61065313220024,12.835950793250156,3.3332678326105896,116.01999955065548,,,,,,,,1.2721891794167088,2.2839447841235443,7.0,342.44659608602524,19.56912610399856,9.621302443284277,230.6100011281669,2.211669472983403,3.670443007523435,39.0,302.60117042064667,27.942568920504677,17.011784018239688,91.4199993070215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moianès,2021,Vinya de raïm per a vi,vine,vine,11.0,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330435218209323,1.3568998862364876,0.0,145.64818608760834,14.003914154553046,4.170331761094413,151.5700016990304,1.7739765364476627,3.0452536683458,32.0,429.1981624364853,24.19561687967053,13.4990874912428,163.19999927654862,1.70077291666625,3.368334251624429,14.0,223.8185948729515,25.61887036933276,16.25982756067497,147.89999872632325,,,,,,,
Moianès,2021,Olivera per a oliva d'oli,olive,olive,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,2.211669472983403,3.670443007523435,39.0,302.60117042064667,27.942568920504677,17.011784018239688,91.4199993070215,,,,,,,,,,,,,,,,,,,,,,1.4823925337669788,2.4363250324060703,7.0,262.71783351898193,22.092812860207506,11.845678260678174,131.85999941453338,,,,,,,,,,,,,,,0.9070265964215553,1.5714636934766328,0.0,171.0350587964058,17.83615960760433,9.933314329713278,280.60000022128224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2021,Cirerer i guinder,stone_fruit,cherry,1.0,2.0,0.7286853857976116,1.302598841453692,0.0,93.53462557991344,13.212544862564023,5.831700660145238,93.92166640019664,0.959938195559205,1.5119581312683683,0.0,172.8855035603046,16.246286427649014,7.754892718205708,101.91333311330528,1.687393759217318,2.734217125642976,14.0,292.3779876232148,24.228385450019232,15.209506575787676,55.96333342666427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2021,Presseguer,stone_fruit,stone_fruit,2.0,6.0,0.8570306353386993,1.377682732928422,0.0,127.80236743887264,15.3368901139599,6.969971668652918,55.36999990511684,,,,,,,,,,,,,,,1.2201747257218465,1.970372263677686,2.0,229.6337482134501,19.41472478147416,10.892018786154182,99.9883332637449,2.04337271972413,3.000570674085222,46.0,476.2968195676803,28.024172332321413,19.06248759394109,117.24499947205186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2021,Magraner,other,other,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6630453942922407,2.8115467914869625,49.0,802.5023121237755,24.72656428991991,16.201358132284216,381.7716668667272
Montsià,2021,Ametller,nut,almond,333.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8570306353386993,1.377682732928422,0.0,127.80236743887264,15.3368901139599,6.969971668652918,55.36999990511684,,,,,,,,1.444044740829465,2.5738087424147635,14.0,383.3303052186967,21.746296574519256,13.111521447709212,132.51833327890682,2.1131109204543748,2.9637550454805277,34.0,322.60026256243384,28.7678883542297,19.75828311058785,84.71499945688993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2021,Noguera,nut,walnut,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2201747257218465,1.970372263677686,2.0,229.6337482134501,19.41472478147416,10.892018786154182,99.9883332637449,,,,,,,,,,,,,,,1.32182327054509,1.8952415191899583,1.0,168.23168140649796,23.463402152973465,15.600533640710406,214.52500070662543,2.04337271972413,3.000570674085222,46.0,476.2968195676803,28.024172332321413,19.06248759394109,117.24499947205186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2021,Vinya de raïm per a vi,vine,vine,5.0,8.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959938195559205,1.5119581312683683,0.0,172.8855035603046,16.246286427649014,7.754892718205708,101.91333311330528,1.8337740118428212,2.7956164521367466,33.0,467.1162884632746,25.72493282815688,16.614467875162784,95.89499969004343,1.756607310864189,2.907289672599135,16.0,244.43370606501892,27.168622443193968,19.19588431269747,209.3216673244412,,,,,,,
Montsià,2021,Olivera per a oliva d'oli,olive,olive,14006.0,1.539,,,,,,,,,,,,,,,,,,,,,,2.1131109204543748,2.9637550454805277,34.0,322.60026256243384,28.7678883542297,19.75828311058785,84.71499945688993,,,,,,,,,,,,,,,,,,,,,,1.687393759217318,2.734217125642976,14.0,292.3779876232148,24.228385450019232,15.209506575787676,55.96333342666427,,,,,,,,,,,,,,,1.1716350920921053,1.8264015078858271,1.0,225.6148591339588,20.70014298547321,13.242089843750025,288.50333438316983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noguera,2021,Ametller,nut,almond,1018.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8820159947390956,1.6912716123143177,0.0,115.32572807763752,14.183560286835858,3.948282935681056,73.54315777564126,,,,,,,,1.7345910577148476,3.1922977554614747,28.0,395.2662722813456,21.929442833392475,11.18745093535938,159.7168425549998,2.984888436499457,4.498246671038138,54.0,354.2871526166012,30.43160193140521,18.37984766806328,76.63684230091934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noguera,2021,Noguera,nut,walnut,12.0,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4259268583083282,2.329599628507576,8.0,234.49840893243493,19.341201300370088,8.884884593525893,93.51842109868794,,,,,,,,,,,,,,,1.458614056043753,2.139381249471671,4.0,160.75881719589233,22.462006937048397,12.986893824527163,139.81789418584424,2.78184055389358,4.370090902529528,74.0,515.0550159655119,29.375275415905037,17.56120250361464,142.8352637572312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noguera,2021,Vinya de raïm per a vi,vine,vine,101.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0927848230547386,1.822518329032959,0.0,165.94087428481953,15.936774877066052,5.118579359605892,83.27368392128693,2.4152450743936336,3.984520649250888,57.0,498.9478779842979,26.69986947275684,15.094533268210569,140.2036854547301,2.266578941898906,4.2903466341459415,29.0,260.14749568387083,27.600242192134274,17.277875298277095,118.2594730615812,,,,,,,
Noguera,2021,Olivera per a oliva d'oli,olive,olive,1213.0,0.86,,,,,,,,,,,,,,,,,,,,,,2.984888436499457,4.498246671038138,54.0,354.2871526166012,30.43160193140521,18.37984766806328,76.63684230091934,,,,,,,,,,,,,,,,,,,,,,2.050522862912972,3.366531124738392,28.0,306.6371594730176,24.623447769072907,13.443155868306484,97.72263232844048,,,,,,,,,,,,,,,1.222215489856478,2.035252205174881,4.0,195.46872703966343,19.225028275974665,10.167953944826785,180.3699997164505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osona,2021,Noguera,nut,walnut,24.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9913945624047468,1.527958699721316,0.0,188.5397605538368,16.478921909019615,6.731502995725561,220.00399991348385,,,,,,,,,,,,,,,1.1665295332570582,1.6950789668571995,0.0,138.8334531545639,20.985610561683558,11.998165093093643,189.7739997368306,1.927978385971512,3.1049464374422264,36.0,417.59101150035855,26.31463288016944,15.675577412480918,249.91600102707744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osona,2021,Vinya de raïm per a vi,vine,vine,4.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8017400687193796,1.289049480734742,0.0,138.16889339685437,13.439110577692771,3.3246826171875226,173.12200069054958,1.6611106818593655,2.733946306813134,24.0,403.8826371431351,23.633843894626803,13.078894142482614,275.12400004714726,1.6745264536467357,2.9734724125328875,12.0,212.03742123842235,25.326229558225563,15.77070477595097,195.82800050787623,,,,,,,
Osona,2021,Olivera per a oliva d'oli,olive,olive,2.0,1.3,,,,,,,,,,,,,,,,,,,,,,2.040013247670135,3.287743958943124,30.0,280.52327771186833,27.18754715458041,16.47693594655685,171.8480005443096,,,,,,,,,,,,,,,,,,,,,,1.4206197481737122,2.2914904669924154,6.0,248.70139322280883,21.68480684874489,11.456693655545616,194.4919999830425,,,,,,,,,,,,,,,0.9702787944026752,1.645054746114581,0.0,168.02410714030265,17.783668568370132,9.367647275819904,301.56799921132625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Jussà,2021,Ametller,nut,almond,1303.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6924817661861961,1.203779325275413,0.0,94.09569234507424,10.632931163870992,0.0406178176547593,100.8978569043268,,,,,,,,1.141172447270962,1.9388809228905963,4.0,316.6829745003156,17.267362135283825,6.736132783755051,255.34428594447672,2.0806671212261336,3.140147441081594,31.0,286.7968499660492,25.663510912354667,14.213541528376588,116.9442846930719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Jussà,2021,Noguera,nut,walnut,45.0,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9707586431132744,1.464746355505356,0.0,186.90998308147704,14.95253813339343,4.447966392928064,152.33642789881145,,,,,,,,,,,,,,,1.1403490197812942,1.6720194328760771,0.0,132.63515144586563,18.9986576982628,9.148784314050632,170.31500021527918,1.8873019237800883,3.0295539488185663,35.0,416.5698413848877,24.46046526891107,13.292409870787464,219.95214273873717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Jussà,2021,Vinya de raïm per a vi,vine,vine,213.0,4.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.801808692412291,1.2792917619144266,0.0,138.79265127437455,11.937412456717947,1.0173143730789165,120.90357046507832,1.5839392126368943,2.721997184106378,20.0,395.823792380946,21.630230480691683,10.703315365240464,234.3885714361178,1.651626886615417,2.9838811290069933,15.0,212.1501632928848,23.505767507798804,13.241985140583855,138.20571425982882,,,,,,,
Pallars Jussà,2021,Olivera per a oliva d'oli,olive,olive,744.0,0.94,,,,,,,,,,,,,,,,,,,,,,2.0806671212261336,3.140147441081594,31.0,286.7968499660492,25.663510912354667,14.213541528376588,116.9442846930719,,,,,,,,,,,,,,,,,,,,,,1.3043634584582813,2.051044401210096,4.0,241.079523401601,19.58078339552156,8.989835295130018,164.65285817613562,,,,,,,,,,,,,,,0.9702589417880954,1.6163984335013597,0.0,160.76811809412072,15.933739491796588,6.648086840092129,228.9299995225988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Sobirà,2021,Noguera,nut,walnut,1.0,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6521299860796069,1.0287131039094417,0.0,164.18317256655013,10.94913267184758,1.1657709554989617,177.90142864308183,,,,,,,,,,,,,,,0.9193513679951192,1.3542971533016266,0.0,123.57463349614824,16.135095429252992,6.038800534822366,173.12142736624392,1.2969753998733295,2.148662709521229,6.0,374.7263542243413,20.42900304379673,9.894594237523073,232.2671424062657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Sobirà,2021,Vinya de raïm per a vi,vine,vine,5.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5575248992095508,0.9314445394661344,0.0,123.75127706357412,8.076212584162786,-1.7676399034415025,118.21857105754316,1.0636110184987642,1.7878910896562374,1.0,351.24888134002686,17.546925145498736,7.325834153453779,266.57714292194163,1.2214462413865588,2.1762552506552977,5.0,193.4387493133545,20.064127408816077,9.89138412296914,152.0871425034212,,,,,,,
Pallars Sobirà,2021,Olivera per a oliva d'oli,olive,olive,1.0,0.93,,,,,,,,,,,,,,,,,,,,,,1.4152852815086645,2.2655832148945083,6.0,257.2427069800241,21.472788389706963,10.765505123577933,133.13142748975326,,,,,,,,,,,,,,,,,,,,,,0.8999743020413642,1.4591607761535188,0.0,213.9923705373492,15.72560463398348,5.647721987865032,194.18428678517893,,,,,,,,,,,,,,,0.7715345004987975,1.2985764844285328,0.0,149.23060480611662,12.933227615715778,3.669760836087763,247.13999799718812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla d'Urgell,2021,Cirerer i guinder,stone_fruit,cherry,1.0,2.132,0.6392198185104646,1.046689819228743,0.0,74.3590901196003,11.73225775249936,3.23511735301909,79.4025000333786,1.3229405453787175,2.1810023714563784,7.0,184.1984861493111,18.040711099593388,6.205249748855364,73.87749997479841,2.6153392601876284,4.406462267854885,49.0,348.7979755997658,27.389645335713396,14.937416601962754,67.68250055518001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla d'Urgell,2021,Ametller,nut,almond,18.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05732703872159,2.007835588202882,3.0,131.02896359562874,16.161261969097612,5.2867499917240695,50.33999987039715,,,,,,,,2.1893282533343843,4.138282005682957,53.0,446.4596467614174,24.46043758182737,12.54475111070572,123.5250005130656,3.5456009797886767,5.407717056321049,58.0,389.1140753030777,32.73272070115614,19.68320531537457,61.9124997491017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla d'Urgell,2021,Noguera,nut,walnut,3.0,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7616637929326204,2.9146987732292864,24.0,263.93632704019547,21.647636813804773,9.997532103491634,89.11750050168484,,,,,,,,,,,,,,,1.7937309851547645,2.605559078579004,19.0,180.5651749074459,24.71370249263578,14.301311080182208,118.3224995099008,3.3868982655591,5.308009016862228,87.0,571.6373950242996,31.900246280172613,19.044365459939726,96.31999976048246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla d'Urgell,2021,Olivera per a oliva d'oli,olive,olive,28.0,0.95,,,,,,,,,,,,,,,,,,,,,,3.5456009797886767,5.407717056321049,58.0,389.1140753030777,32.73272070115614,19.68320531537457,61.9124997491017,,,,,,,,,,,,,,,,,,,,,,2.6153392601876284,4.406462267854885,49.0,348.7979755997658,27.389645335713396,14.937416601962754,67.68250055518001,,,,,,,,,,,,,,,1.4794134191501234,2.4950161392833383,19.0,221.65829874575135,21.17089803507042,11.213398373782002,161.2774988352321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla de l'Estany,2021,Noguera,nut,walnut,23.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1025760721135005,1.7272786830808362,1.0,193.00368440151212,18.676693925701223,8.639911489017697,237.8400008007884,,,,,,,,,,,,,,,1.440025151083432,2.0960766932991595,3.0,151.66577702760696,23.61824375840487,13.88481330246224,151.8900004606694,2.125176237264728,3.2750930555526687,50.0,423.5657374858856,28.261949489427668,17.85605127085812,182.0299996268004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla de l'Estany,2021,Vinya de raïm per a vi,vine,vine,1.0,3.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941827000431174,1.43916808270426,0.0,152.23596477508545,15.844328233062267,5.261418477042799,105.92999961785972,1.8378536781637684,3.1334568786234724,33.0,406.0989662408829,25.688398477305554,15.291376395847504,277.760000359267,1.8320474472135613,2.799321348790315,21.0,214.1996278762817,27.168488199202763,17.76816161108801,183.38000043295324,,,,,,,
Pla de l'Estany,2021,Olivera per a oliva d'oli,olive,olive,26.0,1.577,,,,,,,,,,,,,,,,,,,,,,2.1747608739237254,3.343992069898845,36.0,279.5557996034622,28.72162633096021,18.42841319422569,130.1599992532283,,,,,,,,,,,,,,,,,,,,,,1.6003120661699546,2.8156669296632555,15.0,251.26103913784027,23.91226511470609,13.727781602202892,219.4800013937056,,,,,,,,,,,,,,,1.184180709373889,2.027494931923409,3.0,184.9522469043732,20.306530895861968,11.253156322437352,295.7599978316576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
