comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha,flower_cum_et0,flower_cum_precip,flower_max_vpd,flower_mean_tmax,flower_mean_tmin,flower_mean_vpd,flower_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_cum_precip,fruit_set_max_vpd,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_mean_vpd,fruit_set_n_days_vpd_gt2,maturation_cum_et0,maturation_cum_precip,maturation_max_vpd,maturation_mean_tmax,maturation_mean_tmin,maturation_mean_vpd,maturation_n_days_vpd_gt2
Pallars Jussà,2021,Olivera per a oliva d'oli,olive,olive,744.0,0.94,251.7789625355604,150.22873780923513,2.4251121211804865,21.838839635266293,10.674585358222748,1.5638517757108432,9,297.8784625135075,113.73143454370154,3.622837325696164,28.002885448517368,15.857285834424514,2.4598061253688805,45,167.10521333370517,224.7680226894209,1.892984661145522,17.884578822556946,8.099818691948686,1.1537988331645588,2
Pla d'Urgell,2021,Olivera per a oliva d'oli,olive,olive,28.0,0.95,351.0506749153137,64.64000076055527,4.423071984105522,27.45974342408473,14.99061370536674,2.6337112651705348,47,389.2318413257599,61.76999959908426,5.443746293368527,32.774808659724975,19.58705122918692,3.5590156049677417,58,226.12955570220947,159.61999859847128,2.50469654600825,21.28698113828283,11.29967477399282,1.4874461659035545,19
Priorat,2021,Olivera per a oliva d'oli,olive,olive,1323.0,1.308,322.20739155399224,49.93304750798543,3.365820328814206,24.822263178544954,14.069531376688827,2.043546667107902,30,359.6499800063272,52.155569906926914,3.8118954728376098,29.72209664464692,18.60983549171707,2.6541053731914026,53,218.9817022509192,211.0556449446007,1.9613726762550268,19.87809495452252,11.39176768607019,1.2012824746992965,3
Ribera d'Ebre,2021,Olivera per a oliva d'oli,olive,olive,4505.0,1.04,330.03569807368217,50.53028113397899,3.705798401700541,26.071180715411508,15.04095723386949,2.234900294362785,35,370.5787287358832,53.515257928364406,4.179536246170257,30.95129100779044,19.586313637094506,2.9007622769451897,55,231.0611560519826,219.0884072446869,2.129618797350485,20.869027315138336,12.432241239339817,1.3203810977787562,12
Segrià,2021,Olivera per a oliva d'oli,olive,olive,8190.0,0.84,347.7260009098081,45.21930481273521,3.780006142079817,26.118684504761355,14.703646858966058,2.3006518336045083,39,392.5276216763627,37.49470401225831,4.571074012141206,31.292103811938173,19.14589666710603,3.080577541550196,58,232.8399313918993,160.88729949729253,2.247576309364036,20.700966677652755,11.68965719808957,1.3414016754765417,11
Tarragonès,2021,Olivera per a oliva d'oli,olive,olive,1012.0,1.884,289.4666630210778,58.808762719501104,2.2755155672422296,23.494382532341454,16.329588754857753,1.4015386243183292,5,313.7510240737843,67.49370418216449,2.639139789856646,28.034808027593044,20.969003955238435,1.7518340378006203,23,229.16676518884137,267.41266474012724,1.7966767567634423,21.20704076068627,14.493001428254662,1.1091186423692894,2
Terra Alta,2021,Olivera per a oliva d'oli,olive,olive,4505.0,1.314,332.98895065897136,56.45056263555428,3.5309565949854607,25.04743808324908,14.227502872114284,2.1039955208799097,32,383.61994215123656,55.86143252713734,4.132853962202044,30.124449811438215,18.688541566207324,2.811306193365314,55,250.2302800617136,223.8815555800954,1.9823074309527728,19.702429850742845,11.891353258025562,1.2314400295752754,2
Urgell,2021,Olivera per a oliva d'oli,olive,olive,2806.0,0.93,327.82617671021524,76.80999993905425,3.541654668385308,24.66630172828753,13.739939510127652,2.040235776732111,25,371.8526382981771,62.34000019915402,4.344550118116566,30.054231561473905,18.424625260346385,2.803017343822891,52,216.3264411142039,166.24999954551458,2.009456802959293,19.48085303433396,10.964511804474505,1.1931515700913238,5
Vallès Oriental,2021,Olivera per a oliva d'oli,olive,olive,179.0,1.7,253.6321210861206,78.55000047199428,2.6252434111988974,22.803320627644663,14.326615545517363,1.530827195721608,9,281.9718117713928,53.5500004645437,3.2554198257487554,28.123245388177697,19.235950741945334,2.126660745369667,35,175.25766360759735,279.88000007905066,1.7506307611212066,19.4471952026966,12.724200576473216,1.0548899193609689,0
Alt Camp,2022,Olivera per a oliva d'oli,olive,olive,1282.0,0.327,312.2318009061444,89.87294610143978,3.265353802200817,25.76805032954457,15.209335718405285,1.9688024200561425,22,328.1736837263192,145.63299948253828,3.4082429975995745,30.14187704710053,19.61322266238857,2.4415337430618878,47,215.95577996817437,170.65055414578595,1.804486286087088,21.70854129676008,13.86504711118986,1.1803969586058696,1
Alt Empordà,2022,Olivera per a oliva d'oli,olive,olive,2035.0,0.7,351.0869468274761,43.89472532756705,3.073095472415313,26.756108066949597,17.440100500813845,2.0488001238068008,32,379.6000128771168,37.88541939784871,3.756804696267755,31.78174657042109,22.24566471284125,2.7996440537542653,60,258.62409744193286,114.20068162483834,2.5582041158795854,23.066359300644127,14.979616840247685,1.4619689886611449,18
Alt Penedès,2022,Olivera per a oliva d'oli,olive,olive,624.0,0.4,334.308304686993,81.63236525509302,3.495377620375135,26.23829303921592,15.06825458205536,2.1303683242989147,32,352.8534125421932,175.10638623726126,3.7527676678132975,30.69414071585386,19.50012061011656,2.6538522900197985,46,215.9658007542948,201.14971037938375,1.820731366085721,21.362154564652503,13.066766020818829,1.1602223620452454,0
Alt Urgell,2022,Olivera per a oliva d'oli,olive,olive,47.0,0.9,278.65172934532166,122.59999933093786,3.350775992504637,23.39913686716632,11.349465256318473,1.926119961236458,23,295.48139572143555,155.58000007271767,3.566097491155964,27.932457479193683,15.46987252219394,2.434597152391947,48,172.75126945972443,199.48000191152096,1.81731293372847,18.06756192395508,8.400778329131931,1.155592050781823,1
Anoia,2022,Olivera per a oliva d'oli,olive,olive,523.0,0.45,335.62337908616985,89.26999759115279,4.233239527514841,27.74808862665596,15.429146075843164,2.48462594907448,45,346.40817813505066,197.3299974352121,4.244063563140578,31.889727308172503,19.771409063406463,2.983543482222226,54,204.7209677541956,221.24999910779297,1.970769888306807,21.76097316938724,12.412508042126362,1.2656240428423575,4
Baix Camp,2022,Olivera per a oliva d'oli,olive,olive,2553.0,0.533,318.7721419145683,68.67241815079049,2.6245539459309666,25.52535907659108,16.821143860416964,1.7643938948846911,19,347.4771824138556,98.1792578478697,3.0399780683872004,30.17795167376081,21.571645550821355,2.256876176297674,46,246.7975960749752,133.04684618542032,1.9904076450884904,22.515176720393278,15.651618730748028,1.2322651612228284,4
Baix Ebre,2022,Olivera per a oliva d'oli,olive,olive,16809.0,0.613,333.7292568671893,80.97194375699571,3.122749879448422,26.973339140809895,16.969674756364427,2.0363381944937893,24,370.4098517210102,86.50713720669688,3.710831730888596,31.98779627935265,21.84010891242087,2.706815152508047,58,260.75047367520324,161.316961830238,2.4214733682067453,23.569615927325025,15.761678748491512,1.4367438590934147,15
Baix Empordà,2022,Olivera per a oliva d'oli,olive,olive,488.0,0.48,335.5604651735956,45.15966575547422,2.7130776857553656,26.29847875354822,17.087401621067425,1.8650817010645004,24,361.9372715938284,30.328803334552028,3.3074335104658426,31.438139834402108,22.24714589187817,2.543556882131764,54,243.4327937993908,124.26582773787143,2.207709579215316,22.96824811627584,14.974156047712745,1.3435501822877385,11
Baix Llobregat,2022,Olivera per a oliva d'oli,olive,olive,428.0,1.157,333.8921708394496,96.04465355917505,4.317676393327697,28.133136118070524,15.746449336860207,2.5488397763924184,48,346.63542883687194,181.7333172301237,4.434928673787554,32.38501816452953,20.16149973631915,3.12036261524448,55,202.87161177481732,202.93180294214943,2.0637825374708503,22.238105612921917,12.969267469835165,1.3310139153171558,6
Baix Penedès,2022,Olivera per a oliva d'oli,olive,olive,1037.0,0.533,311.5589360255046,95.25026884208164,3.035904136391733,25.7435174972548,16.947012600834977,1.8560284819505808,15,330.6223922847248,133.9939712576017,3.239066055826083,30.176696624434825,21.49215517805988,2.327796342667092,42,216.38592917243156,176.35264433591522,1.7943395151306898,22.33913943825461,15.429311349990842,1.197055287164969,1
Conca de Barberà,2022,Olivera per a oliva d'oli,olive,olive,861.0,0.338,327.8259010568032,73.78999939374626,3.522341397743499,25.383328220703465,14.134956266743972,2.1019270179785923,29,345.6869920737952,147.23000056482852,3.637650772201324,29.92225836647218,18.46212821959277,2.635072161125964,51,217.95183877890207,147.5600000154227,1.8658926439013248,20.440428468201898,12.410018943544856,1.1611116895917295,2
Garrigues,2022,Olivera per a oliva d'oli,olive,olive,14295.0,0.498,377.2750669750717,50.8980880538821,4.432803903176561,27.96937028211479,15.437618889090764,2.7023771972401542,49,391.7908359995226,138.6746594215427,4.327012786483658,32.09176464960686,19.576596000809957,3.220097487238814,60,247.55114964291565,99.58899139462868,2.5009183707313203,22.005337373824226,13.294822638271368,1.4477749861196407,18
Montsià,2022,Olivera per a oliva d'oli,olive,olive,14436.0,0.574,318.17325731526665,103.06950814999006,3.223544102963408,25.915792379563428,15.741561567053456,1.9716448175770476,23,344.9055785384887,100.848606627816,3.759544052978076,30.825238536387136,20.34553205966127,2.654384128410997,53,226.90121250262445,182.89375452470205,2.2458051163998296,22.28947500448209,14.64521548275868,1.312403438157468,10
Noguera,2022,Olivera per a oliva d'oli,olive,olive,1182.0,0.516,389.33663970834414,63.96257014377,5.443716700892121,30.202206516546557,16.799181781981623,3.335717775446565,55,396.01375983830616,125.24005515938823,5.188714301787684,33.818436035985634,20.791210836615274,3.793134031900344,61,229.8014173936048,159.94112842267535,2.6394258453007384,21.869379965651174,12.85454840759478,1.4852948643519148,21
Pallars Jussà,2022,Olivera per a oliva d'oli,olive,olive,723.0,0.376,308.350479228875,105.65843286296573,4.383195609180109,26.52351729130863,13.029755290389788,2.5485953393651943,46,320.84660019060885,140.38075544982357,4.418242595779155,30.810192254329827,17.24797085822573,3.1007980638046435,57,176.93094810787994,212.18441587322448,2.204338110891113,19.551391695757037,9.472933870257576,1.2972951516211275,9
Pla d'Urgell,2022,Olivera per a oliva d'oli,olive,olive,25.0,0.57,396.0703151226044,47.109999399632215,5.614957932750127,30.980619448674894,16.70972741486341,3.4618796433052763,55,400.1058902740479,136.87000109441578,5.416927236019652,34.81649960919573,20.796558340767064,4.034071843861364,61,252.4954890012741,118.25999867357314,2.916260251829982,23.36000031271191,13.329184936681694,1.6916117666599693,31
Priorat,2022,Olivera per a oliva d'oli,olive,olive,1241.0,0.338,356.36961502480807,61.04466674020245,3.9604207042636497,27.24241843882868,15.284373094592604,2.4436009858606287,43,378.7192719053004,129.41571858301026,4.10383419857637,31.676810036008405,19.739063983411416,3.004277550820377,58,239.9498514417292,108.34337568145746,2.441482784268626,22.12003394915677,13.561203887838724,1.4020409836039474,16
Ribera d'Ebre,2022,Olivera per a oliva d'oli,olive,olive,5353.0,0.332,364.1903451201621,66.23296633983023,4.321671740872962,28.43845840703247,16.166728078688028,2.6495281193010114,47,390.0589219888938,126.75803232295212,4.578292617815868,32.99710573015054,20.665982275652755,3.30547997702684,61,251.84363353294464,114.2364750166186,2.701371941455517,23.17575599849101,14.534986470668931,1.544529136246196,21
Segrià,2022,Olivera per a oliva d'oli,olive,olive,6686.0,0.395,387.5268856009039,48.040574436793634,4.743983728219285,28.978413047829417,15.99856107078397,2.861096743963687,50,405.0992217839581,129.24428233268003,4.590965051914746,33.10933861464164,20.229287326538845,3.409020009284989,61,254.9504560131432,80.73959441773006,2.761674178596674,22.916506706706308,13.830046645406624,1.5506046326512786,21
Tarragonès,2022,Olivera per a oliva d'oli,olive,olive,898.0,0.338,316.0253742830704,70.68817132670884,2.398648399944908,25.444280297530057,17.57449163181829,1.6236631921608753,12,343.54748686005814,97.19633336660416,2.792898931626216,29.983791063176973,22.41407926966334,2.06816638374658,37,241.404394338979,136.0793783158327,1.9276402100901973,22.94074501276878,16.38336760557683,1.2039469042958524,3
Terra Alta,2022,Olivera per a oliva d'oli,olive,olive,4373.0,0.258,371.0286097232833,85.52419200164266,4.216970211091891,27.4505242025863,15.275454885981077,2.503462776717724,43,406.73215395148094,110.4117360740314,4.6066004093373865,32.354072969875055,19.82113883662793,3.269028668393437,61,267.98266023502435,135.47684385889193,2.589860777412336,22.04324067509412,13.763063396686825,1.438304691385164,20
Urgell,2022,Olivera per a oliva d'oli,olive,olive,2319.0,0.372,375.2826433363893,66.61000058427453,4.450137880577872,27.90281068876397,15.428852270982286,2.681698916473779,50,384.5610916859349,138.61000178009272,4.223903556830226,31.852856510900512,19.539356979563447,3.148350697799393,59,236.67599877813652,150.3899986501783,2.203958746184721,21.29037386820022,12.846239353689224,1.3150826702623952,9
Vallès Oriental,2022,Olivera per a oliva d'oli,olive,olive,178.0,1.36,296.4861853122711,89.62000142037868,3.372505832330063,25.879362928009677,15.839419420549383,2.0019267545151225,23,312.12447690963745,115.57999993674456,3.644769894506796,30.37343932246449,20.44735191224524,2.5491809855029595,44,184.39196598529816,181.17999928072092,1.8514239616825183,21.2641621712749,13.962071012921534,1.1957538820471982,3
Alt Camp,2023,Olivera per a oliva d'oli,olive,olive,1219.0,0.529,267.27927521956,171.52805232852762,2.184741717473942,23.586721101363707,14.246765335947403,1.48727358599286,9,317.2963009003658,81.14972872968364,3.427178081021365,29.43357609482745,19.854634754517622,2.192016174951975,35,255.2355849624441,96.41074422188709,2.2302712831910343,22.307210682217384,13.978938997374884,1.4047833162761576,9
Alt Empordà,2023,Olivera per a oliva d'oli,olive,olive,1668.0,0.681,337.95500637328155,62.64851505779137,3.189127321653732,25.895996709026303,16.771579711949215,2.015891359742936,25,380.2689147727664,77.65956736054929,3.776960571328011,30.853006108236084,21.782550206926523,2.61728366444152,56,258.4241080035096,111.62430916903708,2.199422671936466,22.96918696281206,14.750057019693308,1.4340475936375745,10
Alt Penedès,2023,Olivera per a oliva d'oli,olive,olive,490.0,0.25,279.82519965250333,151.7074898790055,2.331274198364267,23.7125462552582,14.144151032874149,1.5774623418602065,10,331.21349436415505,102.73401704714875,3.573281550215904,29.618306402970475,19.625717036513723,2.283497596300154,39,263.907950864518,113.071128789896,2.2626057395941284,22.222879684668897,13.253183814433632,1.4278522855665134,13
Alt Urgell,2023,Olivera per a oliva d'oli,olive,olive,47.0,0.54,229.71545600891116,236.32999893464148,2.2238009318163985,20.270101542819493,10.08870355758,1.4037260396812952,8,290.1098518371582,156.43999957479537,3.4687448235503666,27.02266301016017,15.666754216372366,2.22079812416439,36,182.6653509736061,153.93999911099672,2.222998488932036,18.537608753346387,8.58882731018018,1.2489625542327818,13
Anoia,2023,Olivera per a oliva d'oli,olive,olive,478.0,0.25,274.2346952260706,194.3800005801022,2.457045902926159,24.495029732391504,14.11939768037608,1.7171581322150338,18,333.3336753638254,119.98999932035804,4.343267627924999,30.977290893335567,19.94189172928857,2.6672212850191763,51,247.7885278356088,112.15999999456108,2.692546723516353,22.79019555990322,12.740931781986296,1.5767561447786889,26
Baix Camp,2023,Olivera per a oliva d'oli,olive,olive,965.0,1.665,286.6615374659985,101.67306177768133,2.309036788366393,23.84717623737045,15.943090372016975,1.457511861216208,7,337.58395872276844,50.8223588920602,3.2224158987007407,29.43538857908775,21.53685521867756,2.055654899410621,27,273.20467864951684,90.2666214113092,2.0545496129630973,22.7356089058526,15.517888734293606,1.3554433641403087,5
Baix Ebre,2023,Olivera per a oliva d'oli,olive,olive,11092.0,2.052,314.4925796863032,85.77133457827787,2.786895498569003,25.747625581799483,16.216435471457054,1.878237549125616,24,367.1885707701509,33.70883358332608,3.762774043386352,31.23723481755819,21.704932688523613,2.531752936560808,47,269.87872142365217,118.24885904977404,2.063471168393783,23.58735325020868,15.473615764355934,1.4672571105043517,6
Baix Empordà,2023,Olivera per a oliva d'oli,olive,olive,285.0,0.689,306.4078037626968,73.4265577842882,2.6403957809202785,24.965319200836262,16.2788417480387,1.6898230085622234,14,356.6634643133908,65.01304255417968,3.182350641140285,30.3949453438968,21.74524035360851,2.329609324575443,48,251.6788140022992,112.67008677275794,2.000611121493,23.03266104912143,14.678909337996252,1.3691590734991272,3
Baix Llobregat,2023,Olivera per a oliva d'oli,olive,olive,165.0,0.48,274.641784421648,211.1834712962104,2.6346519983803134,25.0163388877743,14.47504737274043,1.8188449268349236,21,330.7037938400718,107.18973200887162,4.51378653759009,31.534253502724656,20.377554854775592,2.8005815359959105,54,244.697577863338,122.18049343271107,2.7328381901672363,23.23717728211748,13.24780202311147,1.634838198993935,30
Baix Penedès,2023,Olivera per a oliva d'oli,olive,olive,764.0,2.283,269.5498656928181,153.47500753275662,2.1366498496091904,23.861941919523428,16.032496685566507,1.4631114056160095,7,316.2056207856392,90.79389451570908,3.220427440549982,29.426010161789065,21.638587613604077,2.067171158938009,29,255.85719554538176,97.02721714899388,2.133895666605718,22.896469688288622,15.533833729215605,1.4137351044723556,6
Conca de Barberà,2023,Olivera per a oliva d'oli,olive,olive,716.0,0.696,273.6299473833687,158.0899976864457,2.317237667044455,22.63293917177865,12.962030377112018,1.5019706276255962,11,341.8831164746964,52.64000008814037,3.74945763033514,29.273794676787357,18.824898672659497,2.4369306636332597,44,252.9529718394189,90.54999994300306,2.347261872127701,20.95989659395989,12.460997229986695,1.3536008393192736,9
Garrigues,2023,Olivera per a oliva d'oli,olive,olive,11124.0,0.725,321.1584609778133,125.3463263511878,3.2392712838671964,25.14075860055335,14.356203576256492,2.033461108211001,29,400.4999793047347,29.669286821106127,4.705425228716367,31.58657863028297,20.085167096503564,3.1182311783854693,57,264.8175270582591,84.35729355156447,2.7520618246805144,22.183814960423177,13.197952000810046,1.5354385406811166,21
Montsià,2023,Olivera per a oliva d'oli,olive,olive,11882.0,2.158,292.802371484037,148.1791145093976,2.594916179937563,24.280224801971357,15.075831884237973,1.7182504747132803,17,346.50153549094114,46.04198941687929,3.6961878980721,29.89027847953238,20.440250393521517,2.3725517385253663,43,244.2636976216289,131.49613014065685,1.975562957421464,22.69979910932657,14.533151922118604,1.408862851787694,3
Noguera,2023,Olivera per a oliva d'oli,olive,olive,1150.0,0.75,313.92919558953514,147.65241409889305,3.544063230811179,26.45760235323845,15.308789867291758,2.320214442071075,40,390.6093457397183,127.50363815162984,5.204533212452353,32.74429456483679,20.91915652638216,3.4410510776390653,58,234.71216948839984,130.24229246171143,3.0076540982874924,21.797508851687088,13.003714282316263,1.518140564060432,27
Pallars Jussà,2023,Olivera per a oliva d'oli,olive,olive,570.0,0.653,255.8883173912287,207.12381897550023,2.76724056150099,22.973710789071617,11.600890744115148,1.7808071277261066,17,316.02301156824416,143.8399995053463,4.2829669501404,29.72205788676196,17.371233317092877,2.8000098751101405,53,181.2272193143924,195.26396259158665,2.451396302794429,19.66990727704377,9.755851561167251,1.3249710084401845,19
Pla d'Urgell,2023,Olivera per a oliva d'oli,olive,olive,27.0,0.475,323.738440990448,124.0100006274879,3.813480555350663,27.389823650295032,15.251483466349065,2.4545957452270666,45,407.47341203689575,55.20999927073717,5.7719555220568415,34.21677160941625,21.197555379577548,3.854612906955109,58,271.9415944218636,87.73000159859657,3.51137583985834,23.559088943807375,13.396162301358036,1.8237370126113213,37
Priorat,2023,Olivera per a oliva d'oli,olive,olive,883.0,0.644,315.14761174001103,130.10048783540915,3.1155227260560427,24.99666492941464,14.436850537110397,1.964505039828805,24,385.1547205206388,26.107456725432318,4.313699355699126,31.05957304465405,20.183064910046667,2.873444514606892,54,256.5916194576416,93.6713983229056,2.3591480111206016,22.318170190742308,13.380128957025557,1.475723030624701,14
Ribera d'Ebre,2023,Olivera per a oliva d'oli,olive,olive,3589.0,0.647,324.45037334866674,137.32603532097616,3.444245031625968,26.23267676034249,15.406707406763672,2.155267273058659,34,398.75751233601136,27.40777932883317,4.746288210727674,32.277303495202055,21.111014219979765,3.1316212861608608,58,270.24721147750705,99.25086301275272,2.498039612518235,23.42129753977304,14.339757560850764,1.6246334175610864,22
Segrià,2023,Olivera per a oliva d'oli,olive,olive,6416.0,0.701,335.74360342705774,111.77779589298234,3.6179003105425687,26.282755829768284,15.05635202650534,2.210154955602708,39,418.1031892807337,18.676233239089477,4.982935946208397,32.60199986803492,20.74012290449506,3.321083268368596,60,266.93364175536493,83.35272165017935,2.806041310067265,22.998670515186564,13.663574134923143,1.600400026993856,26
Tarragonès,2023,Olivera per a oliva d'oli,olive,olive,547.0,2.182,285.24535650361935,99.65717193773352,2.1447633030068944,23.94401171273224,16.719886298694515,1.348528424587231,5,331.9393145443944,55.10358468480426,2.999288788606664,29.292866110359444,22.368167260567315,1.867451589134265,24,267.08477480638084,89.54473659133907,1.9866687158424807,23.15840094834545,16.266738018004443,1.3369850696404182,4
Terra Alta,2023,Olivera per a oliva d'oli,olive,olive,3238.0,1.473,332.31760424890604,135.33170821182756,3.339255601199093,25.186960488316707,14.578814403670735,2.044597455554823,25,413.9895401714199,31.99157700931769,4.583299889832986,31.426774220481807,20.040017797397454,3.02277618761627,59,285.8978160155663,116.11450915774144,2.257199915753818,22.334956019247056,13.62507228427794,1.5019241116477289,11
Urgell,2023,Olivera per a oliva d'oli,olive,olive,2184.0,0.702,298.6164406889299,156.96000018902123,2.707291193431698,24.4353942206921,13.871255701381836,1.818930978067124,23,385.84794758844384,64.62999982200563,4.62638660294236,31.37500657008692,19.85453209244229,3.0044011556317742,56,270.4268173330438,81.88999902829528,2.848788326211736,21.79314860240545,12.99224339671045,1.5130436110056595,23
Vallès Oriental,2023,Olivera per a oliva d'oli,olive,olive,162.0,0.55,248.31190884113312,182.47000014595687,2.2535613815023448,23.237612779924376,14.610492558676944,1.508129611001029,9,298.181520819664,91.68000131472944,3.766752037209336,29.70956681899927,20.507212633956428,2.364034159156829,47,216.3585702776909,136.7199993710965,2.3187077527923243,21.999624066557352,14.09399380814389,1.4105684088279358,13
Alt Camp,2024,Olivera per a oliva d'oli,olive,olive,1309.0,0.757,275.4245038344688,116.99826083212804,2.267300636099186,22.722094053912837,13.95502760733099,1.4412486138574732,8,313.44614214817324,78.98984109440319,3.4315982225493444,29.147907117483157,19.49949853077704,2.17996870371102,32,204.69342460500084,344.719915440063,2.0785469954432227,20.171976021088764,13.09023203616796,1.046749376492539,4
Alt Empordà,2024,Olivera per a oliva d'oli,olive,olive,1620.0,1.588,287.600104356316,122.76395372485004,2.368741867378597,23.404245371928464,15.371936211936044,1.539390498587367,11,394.4793681621076,23.50302622515191,3.770706306222724,31.369681727023387,21.72900296645457,2.806995075567139,60,242.51357180037488,229.21118986394453,2.5132216196583075,21.270310541436277,14.201853976798272,1.204018428384168,9
Alt Penedès,2024,Olivera per a oliva d'oli,olive,olive,494.0,0.478,280.0135363136362,145.7708038453129,2.214892459826354,22.49072468041937,13.83961901388099,1.4271115365774472,5,319.92545737712146,91.13122101833056,3.40314558946359,29.020083099616222,19.203495289328902,2.139214755752288,30,206.670546093043,331.7896653925917,1.9886625869120784,20.05760481484703,12.597033755172967,1.041932775178739,3
Alt Urgell,2024,Olivera per a oliva d'oli,olive,olive,41.0,0.62,229.23773050308228,251.0000002253801,1.9568229721357444,19.000379683028253,9.612719890988044,1.2173388235711793,3,286.64058470726013,120.7999980635941,3.343200702170284,26.982733220278615,15.444903728878668,2.1955637237550016,38,155.20179951190948,351.1200004089624,1.785726577194151,16.435472455806035,7.722421529681382,0.955266648523924,2
Anoia,2024,Olivera per a oliva d'oli,olive,olive,457.0,0.478,278.609278442752,169.27000003308058,2.5802048115123704,23.568133137630834,13.866400602427197,1.6214601048330235,11,323.13011681129706,113.0300007853657,4.193684806448387,30.582165359978497,19.53360687851377,2.5479186266996483,43,198.40748228276271,311.41999822855,2.145436829657254,20.571593846547987,11.90537382228534,1.1619085767306596,6
Baix Camp,2024,Olivera per a oliva d'oli,olive,olive,1084.0,0.788,294.5794430166269,57.88695295101018,2.248118827280158,23.11127988641441,15.516355982528422,1.4341012484800846,6,328.68755154882336,78.54247443132893,2.9165788171194413,29.04894920733638,21.142894019513317,1.998404563783016,28,235.9543553502932,427.8716093422461,2.1833178443465986,20.98793412731056,14.59328563652205,1.0892223116466628,9
Baix Ebre,2024,Olivera per a oliva d'oli,olive,olive,11390.0,0.528,314.2238809271451,58.14989429972052,2.455695689215714,24.71970062514845,15.742495813670011,1.7453095681934871,12,354.2475001809666,66.87408285265316,3.4094069450624542,30.681480092029798,21.339600492360564,2.387336053217477,46,246.3207865945725,539.6495387193934,2.438920391978699,21.96980960439542,14.68422102109924,1.2578430495694872,11
Baix Empordà,2024,Olivera per a oliva d'oli,olive,olive,317.0,1.595,277.44008015390847,94.85754944412116,2.041473618767821,23.04832303505701,15.201857909288226,1.3773901071155696,4,366.8759978819954,29.480773619695565,3.436031657013437,30.676373071942844,21.879757469335527,2.432422645061456,49,226.6390023361785,237.34549565593804,2.2055180949763145,21.3877558421454,14.181598234767376,1.1226204272351437,7
Baix Llobregat,2024,Olivera per a oliva d'oli,olive,olive,172.0,0.918,276.41319886277563,168.66244607587743,2.6597297999779097,24.02496162836078,14.348508269850006,1.6970582381125676,16,319.6636537833207,117.25791564113266,4.134230413200588,30.87001391500986,19.94687894425604,2.594914739706841,48,194.1055073679757,301.69079836317,2.200938868875795,21.03777339838392,12.734617807541246,1.1947032092015992,9
Baix Penedès,2024,Olivera per a oliva d'oli,olive,olive,755.0,1.14,272.1230803567902,124.47751888716844,2.08003665924518,22.714719022137857,15.632779543880376,1.340094454936624,4,313.3785108903569,79.31393926046819,3.220803641493657,29.10403291150716,21.30562419828856,2.052406245068632,28,206.9475736393572,359.7923577613387,2.0734147130826406,20.94692766859632,14.616112377108037,1.0832752215129076,4
Conca de Barberà,2024,Olivera per a oliva d'oli,olive,olive,749.0,0.679,292.40106223014743,77.4399997331202,2.5623160540001058,22.18971456393985,12.740169091137137,1.5604802694961877,11,334.0105836291163,67.58999908715487,3.688592538596245,28.9892588996536,18.348778809388094,2.4022108169756557,41,202.21969599420316,318.9000023100525,2.030966369560594,18.486233725268743,11.503336060925664,0.961699271524297,4
Garrigues,2024,Olivera per a oliva d'oli,olive,olive,10905.0,0.875,344.80076449298593,62.946271210517104,3.2464327275998976,24.809689318783672,13.951103821241814,2.0924334093708468,33,391.27629144203553,55.51234221836102,4.455789590301655,31.44513237808645,19.588270922660485,3.082356502211331,58,219.28527320428373,276.3166085239741,2.2461461576816086,19.630420950912946,12.192942352553644,1.1062069410759738,9
Montsià,2024,Olivera per a oliva d'oli,olive,olive,11982.0,0.24,302.7096822651741,76.34637413672952,2.448452448865116,24.04652750519246,14.879451035823529,1.7323389738456207,13,336.31124327363466,79.05038202871089,3.45896047168585,29.647659948453764,20.145370849498185,2.3249835216535115,39,215.8846882403654,532.2959815428815,2.215675098831704,20.80292123395561,13.890876086356696,1.133752592410714,8
Noguera,2024,Olivera per a oliva d'oli,olive,olive,1148.0,0.625,327.3769625438992,122.78620308258763,3.696022969645228,25.445171397311498,14.469206879608652,2.206786145499536,34,386.73175282242977,48.88725109329131,5.347055583071689,33.20747875577548,21.017546986970387,3.65570424254349,58,199.09917324666807,376.2395003764784,2.292049504135788,19.694384295783667,12.09358658333456,1.1425420918455664,11
Pallars Jussà,2024,Olivera per a oliva d'oli,olive,olive,566.0,0.9,254.98870176080047,192.868458022681,2.4947095606606355,21.622218502613624,10.853894378375028,1.5514468528354572,13,314.4073218798612,74.89017929413234,4.24444717098535,29.913737416326043,17.391862124473327,2.870193269487433,53,159.57446389460563,381.0959851932424,2.0484186935977524,17.86224709495503,9.032970238969735,1.0528548400815838,6
Pla d'Urgell,2024,Olivera per a oliva d'oli,olive,olive,27.0,0.63,354.6170063018799,67.43999935872853,4.097292227735011,26.94460720562289,14.802943107102138,2.5250942762735877,41,397.8038811683655,46.74999959021807,5.669868090659831,34.16869657948933,20.87189196680663,3.888445335977463,61,226.03652626276016,264.35000227950513,2.654033886204968,20.972257714733725,12.26382064399196,1.3252494353151327,18
