year,comarca,crop_catalan,crop_en,crop_group,pheno_key,seca_ha,seca_kg_ha,yield_tha,regadiu_ha,regadiu_kg_ha,yield_irrig_tha
2018,Alt Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,16940.0,10300.0,10.3,17.0,18800.0,18.8
2018,Alt Urgell,Ametlla (closca),Almond,nut,almond,7.0,310.0,0.31,0.0,0.0,
2018,Alt Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,129.0,800.0,0.8,3.0,2800.0,2.8
2018,Alt Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,16.0,4520.0,4.52,0.0,0.0,
2018,Anoia,Ametlla (closca),Almond,nut,almond,373.0,500.0,0.5,0.0,0.0,
2018,Anoia,Olivera per a oliva d'oli,Oil olive,olive,olive,594.0,800.0,0.8,28.0,2200.0,2.2
2018,Anoia,Vinya de raïm per a vi,Wine grape,vine,vine,2213.0,6500.0,6.5,3.0,16600.0,16.6
2018,Aran,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,4050.0,4.05,0.0,0.0,
2018,Bages,Ametlla (closca),Almond,nut,almond,103.0,600.0,0.6,0.0,0.0,
2018,Bages,Olivera per a oliva d'oli,Oil olive,olive,olive,191.0,800.0,0.8,34.0,2800.0,2.8
2018,Bages,Vinya de raïm per a vi,Wine grape,vine,vine,361.0,2800.0,2.8,26.0,11400.0,11.4
2018,Baix Camp,Ametlla (closca),Almond,nut,almond,470.0,266.0,0.266,542.0,940.0,0.94
2018,Baix Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,2249.0,452.0,0.452,3685.0,950.0,0.95
2018,Baix Camp,Vinya de raïm per a vi,Wine grape,vine,vine,159.0,7000.0,7.0,5.0,10000.0,10.0
2018,Baix Ebre,Ametlla (closca),Almond,nut,almond,1266.0,266.0,0.266,307.0,940.0,0.94
2018,Baix Ebre,Caqui,Persimmon,other,other,0.0,0.0,,4.0,12000.0,12.0
2018,Baix Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,19442.0,1069.0,1.069,1214.0,1441.0,1.441
2018,Baix Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,21.0,7000.0,7.0,13.0,10000.0,10.0
2018,Baix Empordà,Ametlla (closca),Almond,nut,almond,1.0,1200.0,1.2,1.0,480.0,0.48
2018,Baix Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,579.0,1200.0,1.2,20.0,1900.0,1.9
2018,Baix Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,249.0,4500.0,4.5,2.0,7500.0,7.5
2018,Baix Llobregat,Ametlla (closca),Almond,nut,almond,10.0,600.0,0.6,0.0,0.0,
2018,Baix Llobregat,Caqui,Persimmon,other,other,2.0,4100.0,4.1,3.0,12600.0,12.6
2018,Baix Llobregat,Olivera per a oliva d'oli,Oil olive,olive,olive,481.0,1140.0,1.14,33.0,2753.0,2.753
2018,Baix Llobregat,Vinya de raïm per a vi,Wine grape,vine,vine,257.0,5501.0,5.501,1.0,14423.0,14.423
2018,Baix Penedès,Ametlla (closca),Almond,nut,almond,216.0,266.0,0.266,36.0,940.0,0.94
2018,Baix Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,1147.0,891.0,0.891,107.0,1583.0,1.583
2018,Baix Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,3510.0,9500.0,9.5,40.0,11000.0,11.0
2018,Barcelonès,Vinya de raïm per a vi,Wine grape,vine,vine,4.0,7570.0,7.57,0.0,0.0,
2018,Berguedà,Vinya de raïm per a vi,Wine grape,vine,vine,5.0,2800.0,2.8,0.0,0.0,
2018,Cerdanya,Vinya de raïm per a vi,Wine grape,vine,vine,7.0,3500.0,3.5,0.0,0.0,
2018,Conca de Barberà,Ametlla (closca),Almond,nut,almond,747.0,266.0,0.266,12.0,940.0,0.94
2018,Conca de Barberà,Olivera per a oliva d'oli,Oil olive,olive,olive,751.0,1432.0,1.432,33.0,3008.0,3.008
2018,Conca de Barberà,Vinya de raïm per a vi,Wine grape,vine,vine,3944.0,6300.0,6.3,25.0,10500.0,10.5
2018,Garraf,Ametlla (closca),Almond,nut,almond,1.0,600.0,0.6,0.0,0.0,
2018,Garraf,Olivera per a oliva d'oli,Oil olive,olive,olive,54.0,700.0,0.7,2.0,1900.0,1.9
2018,Garraf,Vinya de raïm per a vi,Wine grape,vine,vine,875.0,8500.0,8.5,0.0,0.0,
2018,Garrigues,Ametlla (closca),Almond,nut,almond,4999.0,315.0,0.315,1217.0,725.0,0.725
2018,Garrigues,Caqui,Persimmon,other,other,0.0,0.0,,3.0,18760.0,18.76
2018,Garrigues,Olivera per a oliva d'oli,Oil olive,olive,olive,15314.0,830.0,0.83,5151.0,2990.0,2.99
2018,Garrigues,Vinya de raïm per a vi,Wine grape,vine,vine,469.0,5740.0,5.74,115.0,10200.0,10.2
2018,Garrotxa,Vinya de raïm per a vi,Wine grape,vine,vine,6.0,4353.0,4.353,0.0,0.0,
2018,Gironès,Olivera per a oliva d'oli,Oil olive,olive,olive,38.0,1075.0,1.075,10.0,1608.0,1.608
2018,Gironès,Vinya de raïm per a vi,Wine grape,vine,vine,38.0,4353.0,4.353,0.0,0.0,
2018,Maresme,Ametlla (closca),Almond,nut,almond,1.0,600.0,0.6,0.0,0.0,
2018,Maresme,Olivera per a oliva d'oli,Oil olive,olive,olive,7.0,1500.0,1.5,12.0,2900.0,2.9
2018,Maresme,Vinya de raïm per a vi,Wine grape,vine,vine,151.0,2600.0,2.6,43.0,5700.0,5.7
2018,Moianès,Ametlla (closca),Almond,nut,almond,5.0,600.0,0.6,0.0,0.0,
2018,Moianès,Olivera per a oliva d'oli,Oil olive,olive,olive,4.0,800.0,0.8,0.0,0.0,
2018,Moianès,Vinya de raïm per a vi,Wine grape,vine,vine,11.0,2800.0,2.8,0.0,0.0,
2018,Montsià,Ametlla (closca),Almond,nut,almond,317.0,266.0,0.266,169.0,940.0,0.94
2018,Montsià,Caqui,Persimmon,other,other,1.0,5000.0,5.0,5.0,12000.0,12.0
2018,Montsià,Olivera per a oliva d'oli,Oil olive,olive,olive,13096.0,761.0,0.761,949.0,2058.0,2.058
2018,Montsià,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,7000.0,7.0,2.0,10000.0,10.0
2018,Noguera,Ametlla (closca),Almond,nut,almond,1090.0,430.0,0.43,439.0,1010.0,1.01
2018,Noguera,Caqui,Persimmon,other,other,0.0,0.0,,1.0,18700.0,18.7
2018,Noguera,Olivera per a oliva d'oli,Oil olive,olive,olive,1144.0,850.0,0.85,272.0,2910.0,2.91
2018,Noguera,Vinya de raïm per a vi,Wine grape,vine,vine,132.0,4740.0,4.74,191.0,9320.0,9.32
2018,Osona,Olivera per a oliva d'oli,Oil olive,olive,olive,2.0,1200.0,1.2,0.0,0.0,
2018,Osona,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,2800.0,2.8,3.0,11400.0,11.4
2018,Pallars Jussà,Ametlla (closca),Almond,nut,almond,1342.0,335.0,0.335,34.0,715.0,0.715
2018,Pallars Jussà,Olivera per a oliva d'oli,Oil olive,olive,olive,719.0,850.0,0.85,14.0,2910.0,2.91
2018,Pallars Jussà,Vinya de raïm per a vi,Wine grape,vine,vine,212.0,4250.0,4.25,40.0,8790.0,8.79
2018,Pallars Sobirà,Vinya de raïm per a vi,Wine grape,vine,vine,7.0,4320.0,4.32,1.0,8580.0,8.58
2018,Pla d'Urgell,Ametlla (closca),Almond,nut,almond,18.0,305.0,0.305,103.0,860.0,0.86
2018,Pla d'Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,28.0,870.0,0.87,57.0,3050.0,3.05
2018,Pla de l'Estany,Olivera per a oliva d'oli,Oil olive,olive,olive,24.0,1314.0,1.314,6.0,1700.0,1.7
2018,Pla de l'Estany,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,3324.0,3.324,0.0,0.0,
2018,Priorat,Ametlla (closca),Almond,nut,almond,656.0,266.0,0.266,116.0,940.0,0.94
2018,Priorat,Olivera per a oliva d'oli,Oil olive,olive,olive,1642.0,845.0,0.845,1287.0,2216.0,2.216
2018,Priorat,Vinya de raïm per a vi,Wine grape,vine,vine,3089.0,3750.0,3.75,296.0,6000.0,6.0
2018,Ribera d'Ebre,Ametlla (closca),Almond,nut,almond,1598.0,266.0,0.266,886.0,940.0,0.94
2018,Ribera d'Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,4700.0,702.0,0.702,3101.0,1900.0,1.9
2018,Ribera d'Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,963.0,6500.0,6.5,144.0,10000.0,10.0
2018,Segarra,Ametlla (closca),Almond,nut,almond,560.0,450.0,0.45,7.0,960.0,0.96
2018,Segarra,Olivera per a oliva d'oli,Oil olive,olive,olive,409.0,870.0,0.87,1.0,2980.0,2.98
2018,Segarra,Vinya de raïm per a vi,Wine grape,vine,vine,98.0,4730.0,4.73,0.0,0.0,
2018,Segrià,Ametlla (closca),Almond,nut,almond,2532.0,460.0,0.46,2720.0,1000.0,1.0
2018,Segrià,Caqui,Persimmon,other,other,0.0,0.0,,52.0,19710.0,19.71
2018,Segrià,Olivera per a oliva d'oli,Oil olive,olive,olive,7941.0,790.0,0.79,2053.0,3250.0,3.25
2018,Segrià,Vinya de raïm per a vi,Wine grape,vine,vine,15.0,7140.0,7.14,1771.0,11100.0,11.1
2018,Selva,Ametlla (closca),Almond,nut,almond,0.0,0.0,,1.0,480.0,0.48
2018,Selva,Olivera per a oliva d'oli,Oil olive,olive,olive,20.0,1075.0,1.075,10.0,1608.0,1.608
2018,Selva,Vinya de raïm per a vi,Wine grape,vine,vine,26.0,4353.0,4.353,3.0,6337.0,6.337
2018,Solsonès,Olivera per a oliva d'oli,Oil olive,olive,olive,6.0,790.0,0.79,0.0,0.0,
2018,Solsonès,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,5590.0,5.59,0.0,0.0,
2018,Tarragonès,Ametlla (closca),Almond,nut,almond,194.0,266.0,0.266,137.0,940.0,0.94
2018,Tarragonès,Olivera per a oliva d'oli,Oil olive,olive,olive,886.0,1206.0,1.206,688.0,2533.0,2.533
2018,Tarragonès,Vinya de raïm per a vi,Wine grape,vine,vine,1275.0,7500.0,7.5,1.0,9000.0,9.0
2018,Terra Alta,Ametlla (closca),Almond,nut,almond,8603.0,266.0,0.266,721.0,940.0,0.94
2018,Terra Alta,Olivera per a oliva d'oli,Oil olive,olive,olive,4520.0,603.0,0.603,981.0,1266.0,1.266
2018,Terra Alta,Vinya de raïm per a vi,Wine grape,vine,vine,5857.0,6500.0,6.5,200.0,11000.0,11.0
2018,Urgell,Ametlla (closca),Almond,nut,almond,1745.0,490.0,0.49,509.0,990.0,0.99
2018,Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,2398.0,840.0,0.84,345.0,3210.0,3.21
2018,Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,957.0,7230.0,7.23,248.0,11320.0,11.32
2018,Vallès Occidental,Ametlla (closca),Almond,nut,almond,11.0,600.0,0.6,1.0,1300.0,1.3
2018,Vallès Occidental,Caqui,Persimmon,other,other,0.0,0.0,,1.0,11800.0,11.8
2018,Vallès Occidental,Olivera per a oliva d'oli,Oil olive,olive,olive,224.0,1400.0,1.4,4.0,1800.0,1.8
2018,Vallès Occidental,Vinya de raïm per a vi,Wine grape,vine,vine,26.0,5100.0,5.1,1.0,11200.0,11.2
2018,Vallès Oriental,Ametlla (closca),Almond,nut,almond,10.0,600.0,0.6,1.0,800.0,0.8
2018,Vallès Oriental,Olivera per a oliva d'oli,Oil olive,olive,olive,269.0,1700.0,1.7,14.0,2900.0,2.9
2018,Vallès Oriental,Vinya de raïm per a vi,Wine grape,vine,vine,140.0,4800.0,4.8,0.0,0.0,
2019,Alt Camp,Pomera,Apple,pome_fruit,pome_fruit,2.0,8000.0,8.0,8.0,20974.0,20.974
2019,Alt Camp,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,53.0,1950.0,1.95,23.0,4055.0,4.055
2019,Alt Camp,Magraner,Pomegranate,other,other,0.0,0.0,,4.0,10000.0,10.0
2019,Alt Camp,Ametller,Almond,nut,almond,1589.0,300.0,0.3,316.0,1140.0,1.14
2019,Alt Camp,Noguera,Walnut,nut,walnut,13.0,850.0,0.85,38.0,2000.0,2.0
2019,Alt Camp,Avellaner,Hazelnut,nut,hazelnut,175.0,617.0,0.617,1858.0,1234.0,1.234
2019,Alt Camp,Caqui,Persimmon,other,other,0.0,0.0,,8.0,12000.0,12.0
2019,Alt Camp,Vinya de raïm per a vi,Wine grape,vine,vine,6262.0,7902.0,7.902,24.0,8695.0,8.695
2019,Alt Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,1468.0,2050.0,2.05,362.0,4360.0,4.36
2019,Alt Empordà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1162.0,40000.0,40.0
2019,Alt Empordà,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,3.0,19200.0,19.2
2019,Alt Empordà,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,39.0,4182.0,4.182
2019,Alt Empordà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,98.0,3400.0,3.4
2019,Alt Empordà,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,30.0,25966.0,25.966
2019,Alt Empordà,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,3.0,42800.0,42.8
2019,Alt Empordà,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,3.0,7857.0,7.857
2019,Alt Empordà,Ametller,Almond,nut,almond,4.0,400.0,0.4,3.0,500.0,0.5
2019,Alt Empordà,Noguera,Walnut,nut,walnut,7.0,1000.0,1.0,23.0,2000.0,2.0
2019,Alt Empordà,Caqui,Persimmon,other,other,0.0,0.0,,2.0,16600.0,16.6
2019,Alt Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,1719.0,4499.0,4.499,54.0,6500.0,6.5
2019,Alt Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,2652.0,1431.0,1.431,194.0,1600.0,1.6
2019,Alt Penedès,Pomera,Apple,pome_fruit,pome_fruit,2.0,8100.0,8.1,11.0,17700.0,17.7
2019,Alt Penedès,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,5.0,12400.0,12.4
2019,Alt Penedès,Albercoquer,Apricot,stone_fruit,apricot,1.0,9500.0,9.5,13.0,15400.0,15.4
2019,Alt Penedès,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,8.0,2000.0,2.0,44.0,3700.0,3.7
2019,Alt Penedès,Presseguer,Peach,stone_fruit,stone_fruit,57.0,7500.0,7.5,179.0,13300.0,13.3
2019,Alt Penedès,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,9.0,13200.0,13.2
2019,Alt Penedès,Pruner,Plum,stone_fruit,stone_fruit,2.0,5600.0,5.6,17.0,9300.0,9.3
2019,Alt Penedès,Ametller,Almond,nut,almond,60.0,900.0,0.9,5.0,1600.0,1.6
2019,Alt Penedès,Noguera,Walnut,nut,walnut,1.0,1280.0,1.28,0.0,0.0,
2019,Alt Penedès,Avellaner,Hazelnut,nut,hazelnut,0.0,0.0,,1.0,1650.0,1.65
2019,Alt Penedès,Caqui,Persimmon,other,other,1.0,4000.0,4.0,2.0,13500.0,13.5
2019,Alt Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,17144.0,10373.0,10.373,15.0,18942.0,18.942
2019,Alt Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,671.0,910.0,0.91,82.0,2020.0,2.02
2019,Alt Urgell,Pomera,Apple,pome_fruit,pome_fruit,5.0,17420.0,17.42,11.0,37200.0,37.2
2019,Alt Urgell,Ametller,Almond,nut,almond,5.0,480.0,0.48,0.0,0.0,
2019,Alt Urgell,Noguera,Walnut,nut,walnut,1.0,1290.0,1.29,0.0,0.0,
2019,Alt Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,14.0,4940.0,4.94,0.0,0.0,
2019,Alt Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,47.0,840.0,0.84,2.0,2870.0,2.87
2019,Alta Ribagorça,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,11.0,37190.0,37.19
2019,Anoia,Pomera,Apple,pome_fruit,pome_fruit,1.0,11300.0,11.3,7.0,24400.0,24.4
2019,Anoia,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,3.0,16600.0,16.6
2019,Anoia,Albercoquer,Apricot,stone_fruit,apricot,1.0,8500.0,8.5,3.0,16000.0,16.0
2019,Anoia,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,6.0,2000.0,2.0,13.0,3600.0,3.6
2019,Anoia,Presseguer,Peach,stone_fruit,stone_fruit,7.0,7500.0,7.5,80.0,13200.0,13.2
2019,Anoia,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,2.0,13200.0,13.2
2019,Anoia,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,3.0,9400.0,9.4
2019,Anoia,Ametller,Almond,nut,almond,354.0,480.0,0.48,4.0,1200.0,1.2
2019,Anoia,Noguera,Walnut,nut,walnut,32.0,490.0,0.49,2.0,2400.0,2.4
2019,Anoia,Avellaner,Hazelnut,nut,hazelnut,3.0,550.0,0.55,0.0,0.0,
2019,Anoia,Vinya de raïm per a vi,Wine grape,vine,vine,2196.0,6657.0,6.657,3.0,17000.0,17.0
2019,Anoia,Olivera per a oliva d'oli,Oil olive,olive,olive,533.0,800.0,0.8,28.0,2140.0,2.14
2019,Aran,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,27170.0,27.17
2019,Aran,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,4430.0,4.43,0.0,0.0,
2019,Bages,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,2.0,24400.0,24.4
2019,Bages,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,2.0,15200.0,15.2
2019,Bages,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,5.0,4000.0,4.0
2019,Bages,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,7.0,12000.0,12.0
2019,Bages,Pruner,Plum,stone_fruit,stone_fruit,2.0,5900.0,5.9,1.0,9300.0,9.3
2019,Bages,Ametller,Almond,nut,almond,97.0,620.0,0.62,0.0,0.0,
2019,Bages,Noguera,Walnut,nut,walnut,4.0,620.0,0.62,10.0,2500.0,2.5
2019,Bages,Vinya de raïm per a vi,Wine grape,vine,vine,377.0,3431.0,3.431,30.0,13722.0,13.722
2019,Bages,Olivera per a oliva d'oli,Oil olive,olive,olive,179.0,910.0,0.91,34.0,2800.0,2.8
2019,Baix Camp,Pomera,Apple,pome_fruit,pome_fruit,2.0,8000.0,8.0,33.0,20974.0,20.974
2019,Baix Camp,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,8281.0,8.281
2019,Baix Camp,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,7.0,8640.0,8.64
2019,Baix Camp,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,6.0,1950.0,1.95,9.0,4055.0,4.055
2019,Baix Camp,Presseguer,Peach,stone_fruit,stone_fruit,2.0,9500.0,9.5,76.0,18349.0,18.349
2019,Baix Camp,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,2.0,17860.0,17.86
2019,Baix Camp,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,15.0,10383.0,10.383
2019,Baix Camp,Magraner,Pomegranate,other,other,3.0,5000.0,5.0,1.0,10000.0,10.0
2019,Baix Camp,Ametller,Almond,nut,almond,521.0,300.0,0.3,538.0,1140.0,1.14
2019,Baix Camp,Noguera,Walnut,nut,walnut,2.0,850.0,0.85,17.0,2000.0,2.0
2019,Baix Camp,Avellaner,Hazelnut,nut,hazelnut,1433.0,617.0,0.617,3523.0,1234.0,1.234
2019,Baix Camp,Vinya de raïm per a vi,Wine grape,vine,vine,182.0,5784.0,5.784,6.0,7594.0,7.594
2019,Baix Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,2395.0,2150.0,2.15,3865.0,4900.0,4.9
2019,Baix Ebre,Perera,Pear,pome_fruit,pome_fruit,1.0,6000.0,6.0,15.0,8281.0,8.281
2019,Baix Ebre,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,15.0,8640.0,8.64
2019,Baix Ebre,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,17.0,1950.0,1.95,39.0,4055.0,4.055
2019,Baix Ebre,Presseguer,Peach,stone_fruit,stone_fruit,7.0,9500.0,9.5,109.0,18349.0,18.349
2019,Baix Ebre,Nectariner,Nectarine,stone_fruit,stone_fruit,1.0,8500.0,8.5,19.0,17860.0,17.86
2019,Baix Ebre,Pruner,Plum,stone_fruit,stone_fruit,2.0,4500.0,4.5,2.0,10383.0,10.383
2019,Baix Ebre,Ametller,Almond,nut,almond,1094.0,300.0,0.3,304.0,1140.0,1.14
2019,Baix Ebre,Noguera,Walnut,nut,walnut,0.0,0.0,,4.0,2000.0,2.0
2019,Baix Ebre,Caqui,Persimmon,other,other,0.0,0.0,,3.0,12000.0,12.0
2019,Baix Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,21.0,6410.0,6.41,13.0,8745.0,8.745
2019,Baix Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,17400.0,1825.0,1.825,1325.0,3150.0,3.15
2019,Baix Empordà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,937.0,40000.0,40.0
2019,Baix Empordà,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,18.0,20000.0,20.0
2019,Baix Empordà,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,5.0,4182.0,4.182
2019,Baix Empordà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,3.0,4000.0,4.0
2019,Baix Empordà,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,23.0,25966.0,25.966
2019,Baix Empordà,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,2.0,42800.0,42.8
2019,Baix Empordà,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,7857.0,7.857
2019,Baix Empordà,Ametller,Almond,nut,almond,2.0,480.0,0.48,1.0,1200.0,1.2
2019,Baix Empordà,Noguera,Walnut,nut,walnut,0.0,0.0,,3.0,1500.0,1.5
2019,Baix Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,248.0,4600.0,4.6,9.0,7500.0,7.5
2019,Baix Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,547.0,1127.0,1.127,13.0,1900.0,1.9
2019,Baix Llobregat,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,20.0,16300.0,16.3
2019,Baix Llobregat,Perera,Pear,pome_fruit,pome_fruit,1.0,8100.0,8.1,17.0,10000.0,10.0
2019,Baix Llobregat,Albercoquer,Apricot,stone_fruit,apricot,1.0,2600.0,2.6,9.0,7300.0,7.3
2019,Baix Llobregat,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,35.0,1500.0,1.5,132.0,2080.0,2.08
2019,Baix Llobregat,Presseguer,Peach,stone_fruit,stone_fruit,9.0,4800.0,4.8,97.0,9900.0,9.9
2019,Baix Llobregat,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,4.0,13600.0,13.6
2019,Baix Llobregat,Pruner,Plum,stone_fruit,stone_fruit,4.0,3300.0,3.3,50.0,5600.0,5.6
2019,Baix Llobregat,Ametller,Almond,nut,almond,15.0,670.0,0.67,0.0,0.0,
2019,Baix Llobregat,Caqui,Persimmon,other,other,2.0,1200.0,1.2,3.0,6700.0,6.7
2019,Baix Llobregat,Vinya de raïm per a vi,Wine grape,vine,vine,264.0,6841.0,6.841,1.0,17308.0,17.308
2019,Baix Llobregat,Olivera per a oliva d'oli,Oil olive,olive,olive,427.0,1280.0,1.28,37.0,2750.0,2.75
2019,Baix Penedès,Pomera,Apple,pome_fruit,pome_fruit,2.0,8000.0,8.0,0.0,0.0,
2019,Baix Penedès,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,4.0,1950.0,1.95,2.0,4055.0,4.055
2019,Baix Penedès,Presseguer,Peach,stone_fruit,stone_fruit,10.0,9500.0,9.5,11.0,18349.0,18.349
2019,Baix Penedès,Ametller,Almond,nut,almond,209.0,300.0,0.3,33.0,1140.0,1.14
2019,Baix Penedès,Avellaner,Hazelnut,nut,hazelnut,4.0,617.0,0.617,0.0,0.0,
2019,Baix Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,3540.0,9411.0,9.411,38.0,10363.0,10.363
2019,Baix Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,1138.0,2085.0,2.085,106.0,4020.0,4.02
2019,Barcelonès,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,3551.0,3.551,0.0,0.0,
2019,Berguedà,Pomera,Apple,pome_fruit,pome_fruit,0.0,10902.0,,1.0,22360.0,22.36
2019,Berguedà,Noguera,Walnut,nut,walnut,1.0,860.0,0.86,0.0,0.0,
2019,Berguedà,Vinya de raïm per a vi,Wine grape,vine,vine,5.0,3400.0,3.4,0.0,0.0,
2019,Cerdanya,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,6.0,40000.0,40.0
2019,Cerdanya,Vinya de raïm per a vi,Wine grape,vine,vine,8.0,4000.0,4.0,0.0,0.0,
2019,Conca de Barberà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,2.0,20974.0,20.974
2019,Conca de Barberà,Albercoquer,Apricot,stone_fruit,apricot,1.0,4500.0,4.5,0.0,0.0,
2019,Conca de Barberà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,26.0,1950.0,1.95,3.0,4055.0,4.055
2019,Conca de Barberà,Ametller,Almond,nut,almond,719.0,300.0,0.3,13.0,1140.0,1.14
2019,Conca de Barberà,Noguera,Walnut,nut,walnut,11.0,850.0,0.85,30.0,2000.0,2.0
2019,Conca de Barberà,Avellaner,Hazelnut,nut,hazelnut,325.0,617.0,0.617,62.0,1234.0,1.234
2019,Conca de Barberà,Caqui,Persimmon,other,other,2.0,5000.0,5.0,0.0,0.0,
2019,Conca de Barberà,Vinya de raïm per a vi,Wine grape,vine,vine,4025.0,6803.0,6.803,29.0,7489.0,7.489
2019,Conca de Barberà,Olivera per a oliva d'oli,Oil olive,olive,olive,820.0,1600.0,1.6,34.0,3100.0,3.1
2019,Garraf,Pomera,Apple,pome_fruit,pome_fruit,2.0,11400.0,11.4,2.0,24400.0,24.4
2019,Garraf,Perera,Pear,pome_fruit,pome_fruit,1.0,7900.0,7.9,2.0,16600.0,16.6
2019,Garraf,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,4.0,16000.0,16.0
2019,Garraf,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,1.0,2000.0,2.0,2.0,3600.0,3.6
2019,Garraf,Presseguer,Peach,stone_fruit,stone_fruit,3.0,7500.0,7.5,7.0,13200.0,13.2
2019,Garraf,Pruner,Plum,stone_fruit,stone_fruit,2.0,5900.0,5.9,1.0,9300.0,9.3
2019,Garraf,Ametller,Almond,nut,almond,1.0,690.0,0.69,0.0,0.0,
2019,Garraf,Vinya de raïm per a vi,Wine grape,vine,vine,867.0,8493.0,8.493,0.0,0.0,
2019,Garraf,Olivera per a oliva d'oli,Oil olive,olive,olive,54.0,800.0,0.8,3.0,2130.0,2.13
2019,Garrigues,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,460.0,32290.0,32.29
