comarca,year,pheno_key,pre_flower_mean_vpd,pre_flower_max_vpd,pre_flower_n_days_vpd_gt2,pre_flower_cum_et0,pre_flower_mean_tmax,pre_flower_mean_tmin,pre_flower_cum_precip,flower_set_mean_vpd,flower_set_max_vpd,flower_set_n_days_vpd_gt2,flower_set_cum_et0,flower_set_mean_tmax,flower_set_mean_tmin,flower_set_cum_precip,fruit_dev_mean_vpd,fruit_dev_max_vpd,fruit_dev_n_days_vpd_gt2,fruit_dev_cum_et0,fruit_dev_mean_tmax,fruit_dev_mean_tmin,fruit_dev_cum_precip,fruit_set_mean_vpd,fruit_set_max_vpd,fruit_set_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_cum_precip,fruit_fill_mean_vpd,fruit_fill_max_vpd,fruit_fill_n_days_vpd_gt2,fruit_fill_cum_et0,fruit_fill_mean_tmax,fruit_fill_mean_tmin,fruit_fill_cum_precip,cell_div_mean_vpd,cell_div_max_vpd,cell_div_n_days_vpd_gt2,cell_div_cum_et0,cell_div_mean_tmax,cell_div_mean_tmin,cell_div_cum_precip,cell_exp_mean_vpd,cell_exp_max_vpd,cell_exp_n_days_vpd_gt2,cell_exp_cum_et0,cell_exp_mean_tmax,cell_exp_mean_tmin,cell_exp_cum_precip,flower_mean_vpd,flower_max_vpd,flower_n_days_vpd_gt2,flower_cum_et0,flower_mean_tmax,flower_mean_tmin,flower_cum_precip,harvest_mean_vpd,harvest_max_vpd,harvest_n_days_vpd_gt2,harvest_cum_et0,harvest_mean_tmax,harvest_mean_tmin,harvest_cum_precip,kernel_fill_mean_vpd,kernel_fill_max_vpd,kernel_fill_n_days_vpd_gt2,kernel_fill_cum_et0,kernel_fill_mean_tmax,kernel_fill_mean_tmin,kernel_fill_cum_precip,maturation_mean_vpd,maturation_max_vpd,maturation_n_days_vpd_gt2,maturation_cum_et0,maturation_mean_tmax,maturation_mean_tmin,maturation_cum_precip,fill_mean_vpd,fill_max_vpd,fill_n_days_vpd_gt2,fill_cum_et0,fill_mean_tmax,fill_mean_tmin,fill_cum_precip,bud_break_mean_vpd,bud_break_max_vpd,bud_break_n_days_vpd_gt2,bud_break_cum_et0,bud_break_mean_tmax,bud_break_mean_tmin,bud_break_cum_precip,flower_veraison_mean_vpd,flower_veraison_max_vpd,flower_veraison_n_days_vpd_gt2,flower_veraison_cum_et0,flower_veraison_mean_tmax,flower_veraison_mean_tmin,flower_veraison_cum_precip,veraison_harvest_mean_vpd,veraison_harvest_max_vpd,veraison_harvest_n_days_vpd_gt2,veraison_harvest_cum_et0,veraison_harvest_mean_tmax,veraison_harvest_mean_tmin,veraison_harvest_cum_precip,season_mean_vpd,season_max_vpd,season_n_days_vpd_gt2,season_cum_et0,season_mean_tmax,season_mean_tmin,season_cum_precip
Selva,2015,cherry,0.7114728810036451,1.0902982482622343,0.0,69.79750232646862,11.503178629902145,1.5779190235892484,75.81833304356162,0.9618536228524036,1.5346620791344965,0.0,157.22165064016977,16.49444390802438,6.461587274270002,149.6124989928988,1.7810822627588985,2.60115490872572,19.0,284.88276648521423,24.9407694915605,13.832460021972679,123.78333367065837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2016,cherry,0.7326665690214782,1.1674970026202072,0.0,75.02797159552574,13.414971203274218,3.970674472385005,95.49916572853301,0.9462753946589869,1.5022316452581876,0.0,156.70979496836665,15.828927570614027,5.965628143477333,183.72666675861308,1.2955668080127443,2.0841699825144873,5.0,241.6431541740894,22.00878233362419,12.530311651177767,186.25666657633454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2017,cherry,0.633716978891004,1.0717531729788006,0.0,67.30769165605307,11.875611015362951,3.171890405342426,173.50666780614603,1.0844640709863342,1.5029331130883505,0.0,170.3289389014244,17.62044844497099,6.491647505629931,128.62749942671508,1.7761855576281964,2.876640975525732,20.0,285.17969067891437,25.10646605778264,14.474886309514304,103.05416668206453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2018,cherry,0.5843325324425521,0.9573581350447472,0.0,58.899813932677105,10.997695595261762,2.366797728457716,222.4158338258664,0.9640100218378295,1.5988901864487244,0.0,165.17491258184114,16.368365536882603,6.523822204923393,197.6949987560511,1.3822827287658506,2.231599754971933,6.0,246.66392989953363,22.846347354409495,13.666681366800633,258.3166673214485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2019,cherry,0.7881659574658756,1.3794133704588385,0.0,69.74612425516048,12.76634601657676,1.9889721369339475,57.907499586697654,0.9550091770824105,1.472440879629179,0.0,161.32134332259497,16.14746150449328,6.255372369484846,144.86583303396282,1.5853951492391631,3.2283669458257096,12.0,271.4085110425949,22.672429927971873,12.191888052518271,159.34500056815642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2020,cherry,0.7128592030332832,1.2582597573953687,0.0,67.87986035893361,13.559199184841605,4.088727357652475,252.32166668027637,0.7931379468087706,1.2117081701097148,0.0,139.19162189463773,15.364283769117701,6.814121333888343,230.4175001299009,1.3328890131308286,2.024100699707623,5.0,243.38635462522507,22.79478036015414,13.492828769371181,222.46916663988182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2021,cherry,0.5945213950660492,0.9461052124894954,0.0,62.43896120538315,11.684236920890186,3.1366213092696418,105.43083360558376,0.8348101517802828,1.2650964126117565,0.0,145.15583750605583,14.82065205391641,5.418401899494131,139.66333365735287,1.3756590207417443,2.282687030848524,9.0,248.19880538185436,22.47341629611992,13.200020903707225,177.58083290622258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2022,cherry,0.7833014744941214,1.1915808349779606,0.0,65.69177099317311,13.097680276127207,2.1737913745945012,49.659166853719704,0.7798053141800633,1.582302362015732,0.0,142.2655609647433,14.607218866400405,6.747582966121843,262.67833407393965,1.8855840249822418,3.0419776970062844,20.0,299.64066724975896,25.756174831703085,14.851524711567219,113.63750025055683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2023,cherry,0.7282334442270239,1.2865168210675424,0.0,69.41270254552363,11.928601513878794,2.0658006140067977,96.65333371330054,1.0841372648806826,1.5359017116194738,0.0,167.77249223987263,17.69677470056088,6.7127546133239635,126.25416763251027,1.4441025196191504,2.158115860643087,5.0,254.80721428990364,23.174926824517613,13.604042620215933,276.49166746313375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selva,2024,cherry,0.7951350856427901,1.3658200570160384,0.0,74.54871527353923,14.079664103190124,4.958219189114064,92.16833353679006,0.9667805317340222,1.7026436109962921,2.0,162.21292366584143,16.590829926370947,7.542627995392036,219.64916717524952,1.2514024280412035,1.9878912060012546,4.0,243.1337341765563,21.86083499095481,13.266425027482518,314.0891662991295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2015,cherry,0.5521486519526421,0.8294332058904467,0.0,64.0885201667746,7.657288692495941,-1.0843026802364488,50.30249981380378,1.0598030975096215,1.7723147148539355,2.0,170.4638646145662,15.208468144317818,3.7970594228942764,107.37583344072725,1.9838453218917724,2.904293799571913,28.0,299.9811811546485,23.993655245421383,11.618076412013341,101.18999995430931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2016,cherry,0.5630858923247867,0.9837613806830053,0.0,65.98504018286866,9.431965679592583,0.6062431759304698,69.02416625479236,0.8721966985797102,1.2741271218351853,0.0,159.32772988080978,13.227468630264388,3.184788838370925,170.32749955325076,1.5645326267229858,2.549813742299375,13.0,272.7993844548861,21.429854287736422,10.3823749813226,132.27000040281567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2017,cherry,0.5242141513320396,0.8715986619213458,0.0,60.76771385471026,8.337893961243733,-0.10235434494447317,98.17249970588212,1.06297632995,1.573916042336773,0.0,167.01693185170495,15.60278568788958,3.1197710964849317,170.9908337990443,1.8146531085219573,3.108081602929422,19.0,287.08570700883854,23.459438203071656,11.980434755419143,101.71916652455305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2018,cherry,0.47984433858107095,0.8145550363656991,0.0,55.46534471462171,7.6257999829653516,-0.6299480977031243,178.70333268959075,0.8122488908792296,1.4738444064598812,0.0,152.22760485112664,13.004770356058444,3.177636843822065,259.0749990819022,1.2680986939547552,1.9995403425668046,2.0,240.37147186199826,20.61822791594627,10.889279291538617,312.86083441553643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2019,cherry,0.6388977696324576,1.254281950625688,0.0,66.33497034261624,9.046254105217734,-0.6499458614715521,36.045000184327364,0.9928504399056484,1.5339987481139776,0.0,164.73714017371333,14.419394637978167,2.8265326077821054,106.00916742999105,1.7221406238601222,3.5721770819734853,14.0,282.4674651622772,21.597405839096677,10.010081456919206,120.25749986354884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2020,cherry,0.6057632344015421,1.0348177908072105,0.0,63.46785419931014,10.152572758992536,0.8304751502143239,104.19583293500668,0.7236567854445027,1.1443079690052471,0.0,137.75178872545558,13.013654431619305,4.415687419286865,217.92916703472534,1.3162355954863134,1.9695844839037302,4.0,246.55105661352474,21.037908318524828,11.120988506046173,300.89833433801925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2021,cherry,0.47564948411095276,0.754159092753885,0.0,57.3870177467664,8.035025274416844,0.1305887427033905,104.46833269049725,0.7994494489942515,1.2859625542407804,0.0,144.82098240653673,12.81400059767762,2.841978171093239,131.42166666795188,1.4302490029639328,2.308869386213662,7.0,260.96320024132734,20.885533008679683,10.499709440971355,145.55416734718403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2022,cherry,0.6699353956641305,1.0792199428240308,0.0,65.35401804248492,9.888626374497948,-0.16554349047987216,44.557500069184854,0.7656237753638249,1.480121038545295,0.0,145.02296493947506,12.395762942788402,3.8923413469491983,195.2699997274516,2.0679661579421746,3.50776080188736,28.0,306.7409841914972,24.558739317180052,12.494197974700118,114.11083315343906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2023,cherry,0.5824119259078583,1.1182563500542326,0.0,62.195055832465485,8.073092375502098,-0.8196466564458414,68.17083323203649,1.2373517454672869,1.8075469222241694,1.0,193.10539363821346,16.58893904555693,4.6693566160775495,42.237499626819044,1.4581472490845007,2.1618985306070857,6.0,251.24390989542007,21.363054269259113,11.090476806307121,237.48583374436325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solsonès,2024,cherry,0.6552164064318357,1.2075020652541062,0.0,69.12602457155785,10.505103471544079,1.50469411214195,57.87916676793247,0.9985350652624818,1.8822952843699243,2.0,165.85643300414083,14.52159046110562,4.115127380037591,235.24166651458168,1.323867073717132,2.092468744656943,4.0,254.42458623647693,20.26864639032085,10.66943770445112,262.4299994649676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2015,cherry,0.8526289503680118,1.1916479936455842,0.0,108.79883936643601,13.535383942167664,4.4193274546477985,37.94800009690225,1.0828039076224325,1.7320329450439025,1.0,196.28264870643616,18.01105216604767,9.131804819576098,84.28000016734005,1.7295848306352202,2.3885052318415574,16.0,315.49037127494813,25.39887004914833,16.21292694592087,34.397999979183076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2016,cherry,0.8852946434181772,1.26089286844467,0.0,109.96261719465255,15.288039652506535,6.854847615559918,57.9759997818619,1.0154354535927697,1.511642768997617,0.0,189.86246752738955,17.138269643314572,8.470007024045874,98.99199973605573,1.5282801522336196,2.338805610928076,9.0,300.13068084716804,23.7409377801614,15.240059774430094,30.272000419721007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2017,cherry,0.6896380283203211,1.0961307379708705,0.0,89.89515730142593,13.371243648205796,5.5946632514565895,99.30399846062065,1.0547425862318152,1.4568902175040994,0.0,185.14326968193055,18.182713442943154,8.796079841989009,104.91400117762387,1.6744313909550033,2.555477305236431,17.0,313.69762663841243,25.340065177542286,16.84930439933404,30.75800005532801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2018,cherry,0.7699411682411873,1.2469585280242395,0.0,97.04784166812897,13.67213041661152,5.595990714380319,150.655999488011,0.9902950543496328,1.5077475178715356,0.0,187.85235452651978,17.267609042808683,8.973701752209296,101.71000108793379,1.4681424482086853,2.292432555990339,9.0,288.2823199748993,24.008987776959554,15.905968637935475,73.41200062632562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2019,cherry,0.8706635540615033,1.4189378563193602,0.0,102.63207733631134,14.043199752549016,4.670433742717185,21.130000052601098,1.1380124985253763,1.6834774573715627,0.0,196.69428353309632,18.071501284740037,8.766674004226457,31.293999870494,1.5453411388695242,2.588579327162123,7.0,299.1737827062607,23.372318755603253,14.702017662173438,62.895999919995674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2020,cherry,0.7293167860959677,1.231913999240242,0.0,84.10547715425491,14.55838155110679,6.487188822428409,125.76599794961511,0.8264671826956144,1.3671457027656302,0.0,163.12255883216858,16.69685789014474,9.588044713755144,197.89199917800727,1.3484686258878633,1.9458895169746016,3.0,278.5475920438766,23.94207373447108,16.143641637583272,104.20799960792064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2021,cherry,0.6780188753502859,1.1160057267708472,0.0,90.84074214696882,13.320969093452089,6.290268616757173,78.77199967615306,0.8923738560503928,1.4047323964455463,0.0,167.5556801557541,16.293163362096593,8.23896914622825,69.49200053438544,1.451425405671463,2.3896494294311657,9.0,285.83432159423825,23.6152764992636,15.879492287557655,59.37399945929646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2022,cherry,0.9356721155759892,1.4236379875949725,0.0,102.17027230262755,14.846768550549545,5.494572733216389,17.11600011177361,0.8494089260903959,1.576951840860562,0.0,168.93136165142062,16.07892746221826,9.15459254530612,188.55599871762095,1.6881183628259235,2.501493009824782,14.0,313.0905077457429,25.644371658075077,17.13323084096442,75.48800013549626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2023,cherry,0.8261627977253796,1.236781162065306,0.0,100.6172624349594,13.319476008011147,4.612359412241815,66.51999954655767,1.163919456092093,1.8936832699461088,0.0,211.42586228847506,18.799661004738756,9.786065573770514,8.69399991929531,1.4200525370860653,2.2166405812676855,5.0,282.01674127578735,24.13937898229382,16.285685654937264,89.71400070935486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarragonès,2024,cherry,0.8554861384661814,1.255030680559661,0.0,103.55249837636947,15.304751892089865,7.483221740722679,45.95799987241626,1.0274634142804822,1.7922283227465174,1.0,192.0644606947899,17.696615850730044,9.840672627433424,107.1519988246262,1.33721941898064,2.0775567232717767,6.0,284.98461315631863,23.166230949026666,15.815799300397053,67.18400024212896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2015,cherry,0.6771299893752005,1.1008255314853985,0.0,104.5575258359313,11.034019509008399,2.819698243222017,49.73874962516129,1.1852380584707598,1.781700173455094,0.0,212.2608878687024,17.661154099761482,7.5047218697970255,136.18750070943497,2.4876662388750233,3.7924745459177984,49.0,375.8933711349964,27.330115984306975,14.493360575691622,47.24249985371716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2016,cherry,0.7856579512077385,1.224244583563135,0.0,110.2652772963047,13.583955764770531,5.070691998799664,79.33375084307045,1.048013454172286,1.6683199577096164,0.0,201.94236481934786,16.23591259815656,6.959497320456606,118.37750052567571,2.098120580223098,3.2066093079938667,34.0,353.63762375712395,25.16926989946212,13.799531555175804,53.22624983894639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2017,cherry,0.6143899955913081,1.0375385300337507,0.0,87.37402721494436,11.468916139764323,3.675637170823977,88.9837492313236,1.3873145816651535,2.307018150066971,7.0,217.8021558970213,19.02054204471778,6.912486804899645,84.26749980077147,2.2864710521482094,3.475140472030094,38.0,359.35654205083847,26.925123521148194,14.812073654424971,79.56250005587935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2018,cherry,0.6824168661434487,1.1728310020045627,0.0,103.29844772815704,11.719185237561264,4.148916121660675,88.60499963141046,1.1199335058951627,1.9847188439556251,3.0,203.38327088952065,16.868015564465153,7.450648536056791,143.31374962138943,1.9015921997919851,3.3672130802066116,22.0,319.88370457291603,24.762179165199168,14.190995413358117,131.81250013248064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2019,cherry,0.8088107652533776,1.6764182532828382,1.0,108.5414868593216,12.520156123274486,2.9587976229393105,17.432499791495502,1.2952719867758957,2.025823005082608,3.0,221.1846794784069,17.904752412389556,7.006330483858726,55.03249963186681,2.2515981210611193,4.0490202448092285,37.0,366.4770337790251,25.313618982033663,13.151556884265359,57.91249989438802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2020,cherry,0.7245242277895457,1.3132974940808442,0.0,90.49897462315857,12.993505795796734,4.46242256164553,150.09874933562241,0.8869231597555451,1.551833430708474,0.0,170.10100253671408,15.987743090019874,8.08041678256678,214.89624905772507,1.7764065409216732,2.6506841125578737,22.0,308.82027596235275,24.588237287177435,14.274530279440981,139.82125061773695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2021,cherry,0.6081548343338481,1.1482651707881626,0.0,92.65438022091985,11.432269636251181,4.911903484797096,93.69375032139942,1.0482608365510686,1.704125232025233,0.0,188.843779027462,16.120946377613528,6.589996425441077,91.48999913688749,2.089619663755998,3.5171132101425906,30.0,332.4441617131233,25.110701226406423,14.27313897805138,54.636250022100285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2022,cherry,0.8945159467283987,1.5273088619598407,0.0,112.55716870725155,13.15398915177687,3.2418454445014793,5.128749943338335,0.8496325797477089,1.805820469018464,1.0,167.79486418515444,14.858640664522788,7.5051762565237805,246.14499804773368,2.47988778393266,4.1673381301539365,42.0,369.6816327571869,27.492562115778707,15.308375024013854,82.53874877747148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2023,cherry,0.6956371061783384,1.296136391764472,0.0,98.13334359228611,10.966803250070368,2.6844695527675015,50.152499839197844,1.5769625977942714,2.3209069746964204,11.0,256.75709730386734,20.07440338134767,8.42900525702807,11.62250001868233,2.0220799980752724,3.3116927265322635,25.0,330.8204550743103,25.240754011810818,14.623406982421898,133.28500026231632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Alta,2024,cherry,0.7893059557322223,1.2234726691632547,0.0,106.52890467643738,13.529586982727073,5.553167025248232,67.18749948311597,1.3567349776904036,2.4929266584604344,6.0,228.00289925932884,18.388389737488808,7.963946633260781,62.32875042618252,2.0722241079909876,2.9897946474698665,34.0,351.66607746481895,25.068386415575393,14.286201627137254,66.9312500518281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2015,cherry,0.6282550544124418,0.938708602695986,0.0,75.17526609897614,10.082974915585298,0.5503429348186137,33.37400046102703,1.3928121511374973,2.1633980063107403,4.0,211.7679755687714,18.673906670242086,6.573219274302022,60.07799979038538,2.7498266252003307,3.9634715216146006,51.0,372.1887211322785,28.169486524237985,14.451756511750789,57.064000418037175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2016,cherry,0.6893041409584822,1.170664517115631,0.0,84.72097043395043,12.309344482421897,3.206655782063825,67.5359999358654,1.082911861815686,1.625258699545844,0.0,186.9969926357269,16.18176139456329,5.449831703060986,136.85200044661758,2.2290634252811317,3.4777466457183253,38.0,343.7711008071899,25.495122390496952,13.075053030545618,66.42600046433509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2017,cherry,0.5758719950472466,0.9808318298486752,0.0,69.20820962190628,10.687296308097212,1.948934471001082,67.27199986465276,1.4064627678812023,2.2477849520450723,7.0,201.05400812625882,18.956285420402175,6.061775882908578,125.16000166423619,2.645742521749361,4.322093957226225,48.0,364.9788320541382,27.794692442847104,14.946399025838907,65.48999992385507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2018,cherry,0.5546921408043269,0.8965253033359625,0.0,67.47590258121491,10.364955475370785,1.7689651747881585,120.9519993700087,1.0483383008628004,1.9151417432961353,2.0,183.35293400287628,16.214386186443416,6.010285024173946,161.45200024843217,1.8030796470131978,3.0772974755892464,19.0,292.7980654239654,24.44194275902922,13.464528768570716,213.55199962332844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2019,cherry,0.6998161299486078,1.5195003139969474,0.0,74.02876200079919,11.026136598748698,0.8699053230932432,21.80999999754131,1.338262107816479,2.07779715506799,5.0,205.31992154121397,17.937131287621693,5.735798319832245,51.38799968548119,2.469173566023245,4.883618448032187,41.0,356.7792074203491,25.849472396100175,12.685077004354529,59.86599950827659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2020,cherry,0.6311407268067714,1.1390594921590889,0.0,72.39863578677179,12.0546477254232,3.3989844767252833,91.76199949644504,0.986097893962707,1.5677995607351267,0.0,170.22310659885403,16.320966176517693,7.196451956326867,177.8060011833906,1.9546333435589218,2.8073424065765193,34.0,308.8725572586059,25.187602859246955,13.91769449202743,150.46799890622498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgell,2021,cherry,0.5312347434483732,0.8704948399790852,0.0,70.11629419326782,10.466509699417394,3.041342835507174,85.30799913369118,1.1074022828878267,1.835880394311516,1.0,177.0117650985718,16.32545556240397,5.738979752337369,90.37200032882393,2.167806659587348,3.692073114045536,33.0,332.4178418636322,25.335709868884507,13.83691556336452,83.03400023393333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
