doy,beta_wd_state,beta_vpd
156,-0.00015787931117182183,-0.0001305961749993974
157,-0.00016852329356606443,-0.00013106187345944664
158,-0.00017911416214519575,-0.00013166096466938053
159,-0.00018965265357117229,-0.00013237217500642947
160,-0.00020013950450595096,-0.00013317423084782397
161,-0.0002105754516114885,-0.00013404585857079444
162,-0.0002209612315497414,-0.00013496578455257134
163,-0.00023129758098266673,-0.00013591273517038518
164,-0.00024158523657222118,-0.0001368654368014664
165,-0.0002518249831823588,-0.0001378058393662389
166,-0.0002620177984850239,-0.00013872878695790047
167,-0.00027216470835415764,-0.00013963234721284216
168,-0.00028226673866370224,-0.00014051458776745523
169,-0.0002923249152875989,-0.00014137357625813082
170,-0.00030234026409978925,-0.0001422073803212601
171,-0.00031231381097421496,-0.00014301406759323422
172,-0.0003222465817848175,-0.00014379170571044442
173,-0.0003321396024055386,-0.00014453836230928182
174,-0.00034199389871031983,-0.0001452521050261376
175,-0.0003518104965731027,-0.00014593100149740292
176,-0.0003615904218678288,-0.00014657311935946894
177,-0.00037133470046843984,-0.0001471765262487269
178,-0.0003810443582488773,-0.00014773928980156792
179,-0.00039072042108308274,-0.00014825947765438312
180,-0.0004003639148449979,-0.00014873515744356382
181,-0.0004099758654085643,-0.00014916439680550102
182,-0.00041955729864772345,-0.00014954526337658598
183,-0.0004291092404364169,-0.00014987582479320988
184,-0.00043863271664858655,-0.00015015414869176384
185,-0.00044812875315817363,-0.00015037830270863908
186,-0.0004575983758391198,-0.00015054635448022674
187,-0.000467042610565367,-0.00015065637164291803
188,-0.00047646248321085645,-0.00015070642183310408
189,-0.00048585901964952967,-0.00015069457268717607
190,-0.0004952332457553287,-0.0001506188918415252
191,-0.0005045861874021947,-0.0001504774469325426
192,-0.0005139188704640693,-0.0001502683055966194
193,-0.0005232323208148946,-0.00014998953547014696
194,-0.0005325275643286114,-0.00014963920418951626
195,-0.0005418056268791617,-0.00014921537939111847
196,-0.0005510675343404871,-0.00014871612871134485
197,-0.0005603143125865293,-0.0001481395197865866
198,-0.0005695469874912298,-0.00014748362025323482
199,-0.0005787665849285302,-0.00014674649774768064
200,-0.0005879741307723717,-0.00014592621990631532
201,-0.0005971706508966963,-0.00014502085436553
202,-0.0006063571711754456,-0.00014402846876171587
203,-0.000615534717482561,-0.00014294713073126402
204,-0.0006247043156919845,-0.00014177490791056574
205,-0.0006338669916776571,-0.0001405098679360121
206,-0.0006430237713135208,-0.00013915007844399435
207,-0.0006521756804735172,-0.00013769360707090362
208,-0.0006613237450315876,-0.00013613852145313109
209,-0.0006704689908616737,-0.00013448288922706788
210,-0.0006796124438377171,-0.00013272477802910525
211,-0.0006887551298336594,-0.00013086225549563431
212,-0.0006978980747234425,-0.00012889338926304624
213,-0.0007070423043810074,-0.00012681624696773226
214,-0.0007161888446802961,-0.00012462889624608345
215,-0.00072533872149525,-0.00012232940473449105
216,-0.000734492960699811,-0.00011991584006934626
217,-0.0007436525881679204,-0.00011738626988704014
218,-0.0007528186297735198,-0.00011473876182396396
219,-0.0007619921113905509,-0.00011197138351650888
220,-0.0007711740588929551,-0.00010908220260106595
221,-0.0007803654981546742,-0.00010606928671402653
222,-0.0007895674550496497,-0.0001029307034917817
223,-0.0007987809554518235,-9.966452057072264e-05
224,-0.0008080070252351366,-9.626880558724045e-05
225,-0.0008172466902735305,-9.274162617772635e-05
226,-0.0008265009764409478,-8.908104997857157e-05
227,-0.0008357709096113292,-8.528514462616724e-05
228,-0.0008450575156586166,-8.135197775690448e-05
229,-0.0008543618204567516,-7.727961700717454e-05
230,-0.0008636848498796757,-7.306613001336856e-05
231,-0.0008730276298013306,-6.870958441187772e-05
232,-0.0008823911860956576,-6.420804783909318e-05
233,-0.0008917765446365987,-5.9559587931406125e-05
234,-0.0009011847312980954,-5.476227232520764e-05
235,-0.0009106167719540888,-4.9814168656889034e-05
236,-0.0009200736924785213,-4.471334456284137e-05
237,-0.0009295565187453342,-3.945786767945591e-05
238,-0.0009390662766284683,-3.404580564312375e-05
239,-0.0009486039920018663,-2.8475226090236113e-05
240,-0.0009581706907394695,-2.2744196657184096e-05
241,-0.0009677673987152187,-1.685078498035895e-05
242,-0.0009773951418030568,-1.0793058696151804e-05
243,-0.0009870549458769243,-4.569085440953825e-06
244,-0.0009967478368107631,1.823067148843802e-06
245,-0.0010064748404785152,8.385331436849845e-06
246,-0.0010162369827541216,1.5119639786673271e-05
247,-0.0010260352895115244,2.2027924561922787e-05
248,-0.001035870786624665,2.9112118126207297e-05
249,-0.0010457444999674847,3.637415284313556e-05
250,-0.0010556574554139257,4.381596107631645e-05
251,-0.001065610678837929,5.143947518935881e-05
252,-0.0010756051961134363,5.924662754587145e-05
253,-0.0010856420331143899,6.723935050946326e-05
254,-0.0010957222157147303,7.541957644374287e-05
255,-0.0011058467697883994,8.378923771231929e-05
256,-0.0011160167212093393,9.235026667880131e-05
257,-0.0011262330958514914,0.00010110459570679777
258,-0.0011364969195887967,0.00011005415715991755
259,-0.0011468092182951976,0.00011920088340176928
260,-0.0011571710178446353,0.00012854670679596206
261,-0.0011675833441110518,0.00013809355970610448
262,-0.0011780472229683875,0.00014784337449580547
263,-0.0011885636802905853,0.0001577980835286739
264,-0.0011991337419515861,0.00016795961916831853
265,-0.001209758433825332,0.00017832991377834823
266,-0.001220438781785764,0.00018891089972237183
267,-0.001231175811706824,0.00019970450936399812
268,-0.0012419705494624536,0.00021071267506683593
269,-0.0012528240209265945,0.00022193732919449413
270,-0.0012637372519731882,0.00023338040411058155
271,-0.001274711268476176,0.00024504383217870704
272,-0.0012857470963095,0.00025692954576247935
273,-0.001296845761347101,0.0002690394772255072
274,-0.0013080082894629216,0.00028137555893139975
275,-0.0013192357065309028,0.0002939397232437657
276,-0.0013305290384249863,0.0003067339025262137
277,-0.0013418893110191134,0.0003197600291423526
278,-0.0013533175501872262,0.0003330200354557916
279,-0.0013648147818032662,0.00034651585383013906
280,-0.0013763820317411741,0.000360249416629004
281,-0.001388020325874893,0.0003742226562159954
282,-0.0013997306900783637,0.00038843750495472186
283,-0.0014115141502255273,0.0004028958952087922
284,-0.0014233717321903263,0.0004175997593418155
285,-0.001435304461846702,0.0004325510297174005
286,-0.0014473133650685956,0.0004477516386991558
287,-0.001459399467729949,0.0004632035186506904
288,-0.001471563795704704,0.0004789086019356132
289,-0.001483807374866802,0.000494868820917533
290,-0.001496131231090184,0.0005110861079600584
291,-0.001508536390248793,0.0005275623954267986
292,-0.0015210238782165687,0.000544299615681362
293,-0.0015335947208674544,0.0005612997010873579
294,-0.0015462499440753912,0.0005785645840083949
295,-0.0015589905737143199,0.0005960961968080815
296,-0.001571817635658183,0.0006138964718500273
297,-0.0015847321557809217,0.0006319673414978405
298,-0.0015977351599564776,0.00065031073811513
299,-0.0016108276740587925,0.0006689285940655047
300,-0.0016240107239618078,0.0006878228417125736
301,-0.001637285335539465,0.0007069954134199455
302,-0.0016506525346657059,0.0007264482415512289
303,-0.0016641133472144723,0.000746183258470033
304,-0.0016776687990597056,0.0007662023965399667
305,-0.0016913199160753466,0.0007865075881246382
306,-0.0017050677241353378,0.0008071007655876568
307,-0.0017189132491136207,0.0008279838612926313
308,-0.0017328575168841372,0.0008491588076031709
309,-0.0017469015533208277,0.0008706275368828833
310,-0.0017610463842976352,0.0008923919814953789
311,-0.0017752930356885006,0.0009144540738042652
312,-0.001789642533367365,0.0009368157461731515
313,-0.0018040959032081707,0.0009594789309656466
314,-0.001818654171084859,0.0009824455605453595
315,-0.001833318362871372,0.001005717567275899
316,-0.0018480895044416508,0.0010292968835208737
317,-0.0018629686216696368,0.0010531854416438923
318,-0.001877956740429272,0.0010773851740085644
319,-0.0018930548865944985,0.0011018980129784983
320,-0.0019082640860392565,0.0011267258909173025
321,-0.0019235853646374884,0.0011518707401885864
322,-0.0019390197482631359,0.0011773344931559585
323,-0.0019545682627901406,0.0012031190821830279
324,-0.0019702319340924434,0.001229226439633403
325,-0.0019860117880439866,0.001255658497870693
326,-0.0020019088505187116,0.0012824171892585065
327,-0.00201792414739056,0.0013095044461604527
