doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
85,0.006932555337455895,0.008173896264930123,0.00600191421169982,-0.004073926354741806,-0.007786965010533809,-0.00018558494012298424
86,-0.001142559392729391,-0.0014135541277765559,-0.0036649924410270475,-0.003966888853860997,-0.007616090843740846,-0.00013286417382757794
87,-0.0006011518130338822,-0.0003081854104381476,-0.001073930003561952,-0.0038649985403878934,-0.007439538874705847,-9.095935933390576e-05
88,0.008321394329477871,0.010850480976665031,0.013965083504249817,-0.003765358941302979,-0.007273983932674759,-4.9082150956665844e-05
89,0.004380743283444746,0.005827267344709702,0.005743708014482286,-0.0036737616069268467,-0.007112255756495679,-3.1607298279523006e-05
90,-0.0016091688352540285,-0.001765773522435629,-0.003181246482092942,-0.003583533772206109,-0.006944911860990154,-9.724089068449976e-06
91,-0.003154822033541865,-0.003730898798041047,-0.005505697255135944,-0.0034864425823007573,-0.006782420792155264,2.556301514640171e-05
92,0.0005864106540824791,0.0011078653253477231,0.001196085547958894,-0.00340082291920458,-0.0066148546451674445,6.107609364659826e-05
93,0.004599224111383271,0.006506511415231012,0.011136107981768098,-0.0033114203415270174,-0.006451626050575003,8.828791333819817e-05
94,0.0005820765640894039,0.0013116976957992066,0.0028355003406821586,-0.0032247624186489496,-0.00630540418342305,0.0001170810737511034
95,-0.00670021671524827,-0.007286375734170998,-0.006324536244712748,-0.0031445176282187013,-0.006167873414521587,0.00014856684031170855
96,-0.0007635979213069943,0.0003185343906628232,0.003962310785220842,-0.0030573621915020105,-0.006018234033301819,0.00019450498517308194
97,-0.007127646840949199,-0.007725827448921523,-0.008413460927885023,-0.002975862679142602,-0.005875466020845128,0.00022252081093112586
98,-0.007065967520464234,-0.00763950445756792,-0.008749558050733427,-0.0029009910550204902,-0.005735805955442445,0.00025006814885286823
99,-0.007034398809588797,-0.00834284066218365,-0.012810265336694207,-0.002823331259208764,-0.005623190152636049,0.00027214584783645404
100,0.001815580697011072,0.002630864248077385,0.0014007732793386303,-0.002750400296394338,-0.005505667689016861,0.00030026242103180814
101,0.003917063175086379,0.005666013990785645,0.007685446252775887,-0.0026742238779942926,-0.005378561507420263,0.0003330652106589247
102,0.004278409446295851,0.005605930292685828,0.00590227142553457,-0.0026034608644487024,-0.005260702514599128,0.0003536474900213731
103,0.009857527533113532,0.01238629425437858,0.013175141076674226,-0.002540450331981213,-0.005163823342176643,0.00038473988044450045
104,-0.0010084688909170478,-0.0005847499108229829,-0.0032907852673261725,-0.002470465889918029,-0.00505379083707377,0.0004015183712310522
105,-0.015007836553402132,-0.017681623027038507,-0.022470048005436213,-0.0024029001764163003,-0.004934961142385031,0.00043274040348731944
106,-0.01082575597745196,-0.012342310563873438,-0.015047499498458225,-0.002335273290744529,-0.004818226017519649,0.0004667706485777715
107,-0.009226477601129166,-0.010227873419326402,-0.011955209078695225,-0.002273674992332431,-0.004715532333607452,0.0004892326155170191
108,-0.006086234110108519,-0.006527945664967375,-0.007462123260266466,-0.0022147804312650328,-0.004615653729969132,0.0005094923387217126
109,0.0012286278065228838,0.001812411905232192,0.00046042851548088126,-0.0021571843340394223,-0.0045274801672391205,0.0005224068890334426
110,0.002472037564757069,0.0033443682741046894,0.0022706063432632595,-0.0020977984276609697,-0.004423107529791515,0.000552884465627961
111,-0.0008433802094690334,-0.00034785370379023005,0.00035914500215355165,-0.002041074228973656,-0.004329980256740969,0.0005733467303933743
112,-0.0005030823573190447,0.00032327128329596744,0.002292883286775805,-0.001984451614994676,-0.004237877856237659,0.0005991680727018066
113,0.0024997456438027974,0.0033597847280715317,0.0020132075139804883,-0.0019280448374532663,-0.004154677836719365,0.0006149599144972192
114,-0.005590530075745847,-0.006320336826948194,-0.009108896809440147,-0.001879257291868609,-0.00406626612159081,0.0006375978560132654
115,-0.002658120667305721,-0.002484870785775068,-0.002638013413839076,-0.0018333201335721792,-0.003987749497023239,0.0006556423931857099
116,-0.0019454900421779341,-0.001761497571503519,-0.0027461677618646667,-0.0017856929525329641,-0.0039034348484454123,0.0006691839561385864
117,-0.0004034056453847943,-0.00024084974849211484,-0.0033356523896116703,-0.0017395822906385045,-0.0038210041679491887,0.0006908058307450776
118,0.0005290254686669742,0.0013563066134204215,0.001149101652819794,-0.0016930546976674215,-0.0037499034624348267,0.0007168686639320888
119,-0.0047592415284652655,-0.005383532448125318,-0.009337231095886083,-0.0016502747310177812,-0.003677084298733912,0.0007388540266874443
120,-0.0024700370818752887,-0.00274102375906761,-0.005632757282435318,-0.0016096616012267232,-0.0036021254036720397,0.0007562370518492614
121,0.002086728176023029,0.0031402094039739924,0.0031019353639074455,-0.0015698266553761363,-0.0035361827682200545,0.0007771365050894203
122,0.001933069539617736,0.002353586058777526,-0.0004194746532239731,-0.0015323237901033358,-0.0034697919923650264,0.0007953454663885028
123,-0.004019240499841698,-0.0043768805972849165,-0.005929811145513886,-0.0014928702544811765,-0.003405436897371624,0.0008076784791734596
124,0.002089526156300858,0.0031409895475256544,0.0016111980505369695,-0.0014539049437852676,-0.003343316135343433,0.0008162296651701827
125,0.0008299603209688734,0.0020645096255219467,0.0026267853757297654,-0.0014157383288827597,-0.0032864701755443105,0.0008267108224967178
126,-0.002506627575918238,-0.0018942075007785195,-0.0029813569659960216,-0.0013799691445648596,-0.003224850819112975,0.0008306346945340656
127,-0.00839595480231096,-0.009149528373506787,-0.012101191384682543,-0.0013497408309242932,-0.0031669644961263366,0.0008527538297734766
128,-0.0031713267232399422,-0.0025729581687762696,-0.0027399507680941023,-0.0013169567874786329,-0.0031117130031366874,0.0008596659977421852
129,-0.006499098811144496,-0.007003883575144846,-0.009526703221859398,-0.0012840143512029788,-0.003055344070511189,0.0008698514437643718
130,-0.009365151097338839,-0.010297918721111814,-0.01217693566258357,-0.0012552912169267246,-0.003003182656169756,0.0008742511685615905
131,-0.0014093653964397303,-0.0002383979995218536,0.0031216886390071094,-0.0012252980849525356,-0.0029453134584091177,0.0008674681703709488
132,0.00453361588673202,0.006781826447601819,0.010009472023176353,-0.001197111837041153,-0.0028899458947172912,0.0008732024302392658
133,-0.00016317947169843436,0.0009662528159677011,0.002094663232330454,-0.0011677411830018298,-0.0028411989182137725,0.000881554615239156
134,-0.0025593056954866114,-0.0022877056178755976,-0.0049301290938135464,-0.0011415206477159703,-0.002794743356804026,0.0008806795872630298
135,-0.001556628046635996,-0.0006290066190965451,-0.0005829010835864834,-0.0011143747956449679,-0.00275005749564876,0.0008798508512783259
136,-0.0024745661568825166,-0.0010049156199431703,0.003508133975151651,-0.001091324183714,-0.0027025708858699374,0.0008847591615203118
137,-0.007786501271292797,-0.007077828446424932,-0.0016577303920532458,-0.0010652398703968925,-0.002663244158493767,0.00089229250365428
138,-0.005961201129490335,-0.0053076073658512085,-0.0024224641507231996,-0.0010429855126513734,-0.0026243429241814844,0.0008895303090417559
139,0.002858907284655999,0.005142619488522288,0.011081507324016613,-0.0010193347597445765,-0.002584924294197047,0.0008809599640358945
140,-0.004612799066248228,-0.004228150400433379,-0.004626144720574069,-0.0009975353227428608,-0.0025472637224270857,0.0008891094262937425
141,-0.016217538698545364,-0.018204140925581105,-0.022421782233646433,-0.0009784216583963589,-0.0025119989090574106,0.0008892282631495044
142,-0.012071901153172302,-0.012828632990998958,-0.014603377164581726,-0.0009575936096644631,-0.0024761573144177554,0.0008847569063776024
143,-0.003689261947063002,-0.003436547535559223,-0.005971037421126793,-0.0009369594586199625,-0.0024381137984293014,0.0008777125642974151
144,0.0038971553113947527,0.006546725657071473,0.013288564536760585,-0.0009172233308835716,-0.002398854742412264,0.0008718319302171332
145,0.006982581629084146,0.010167262529440968,0.013933414985457186,-0.0008962365632908411,-0.0023715402933587692,0.0008692880813321534
146,-0.0012969674521999806,-9.071840727294233e-05,0.00019361555660629383,-0.0008804679051104606,-0.0023352328005405293,0.0008705756397295568
147,-0.0036020086998156515,-0.0028877599641025393,-0.004185431979798812,-0.0008610925441124503,-0.0023083787114221623,0.0008748852737607565
148,-0.007081003599601757,-0.006189711481271085,-0.0038788921964761068,-0.0008437298129304943,-0.0022814091091689854,0.0008661055632915063
149,0.005334285997220889,0.00872622038194076,0.015129352252168556,-0.0008253808737498207,-0.0022519782209525596,0.0008626419458734155
150,-0.001498871092489152,-0.0004668378865240561,-0.0008369569464806297,-0.0008122265678593964,-0.0022225877643071764,0.0008535258447105783
151,0.00201882935308492,0.004219946331402116,0.0065141310818341925,-0.0007967547881671643,-0.0021958463909818736,0.0008468610632929017
152,0.004843812516489003,0.007341743511530103,0.007891818312659343,-0.0007793387791530917,-0.0021685739479746263,0.0008380406323848528
153,0.0019780766830341883,0.003603203474309017,0.0009336441418812815,-0.0007652388097593646,-0.0021399063894361665,0.000832906311894744
154,-0.00048044492694371234,0.0007224945824889845,-0.0011232109119575808,-0.000749717793573661,-0.002120877488956983,0.0008220825296627181
155,-0.0067708622155737315,-0.0071496369644050515,-0.009630296524381736,-0.0007331744698502937,-0.0020946973080559063,0.00080697654001107
156,-0.008498454381746493,-0.008462280008134015,-0.005814586818264871,-0.000716886023525406,-0.0020701793043574417,0.0007976420734799703
157,-0.001396507786682132,0.0007345752448549272,0.006786591832304067,-0.0007040158902935159,-0.002043567673237871,0.0007972350813624907
