doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
78,0.0007700168081282189,-0.001156721752271231,-0.00461992466641697,0.0008654278839951919,0.00010533067485651698,0.0015653769511408285
79,0.0007289281701443949,-0.0014719985273740958,-0.005245408048373114,0.0008447851029893667,8.137091270449025e-05,0.0015442799915595952
80,0.0006681575815894812,-0.0019518878321408914,-0.006212434258678023,0.0008254377608585396,5.8514027478140744e-05,0.0015232497709160074
81,0.0006446162233635204,-0.002099917605763365,-0.006486430442771637,0.0008085667304853014,3.266558307930222e-05,0.0015059355385364814
82,0.000637870360749651,-0.0020527224095720914,-0.006353753378159785,0.000790249059649006,1.0869234405422998e-05,0.0014888085636054278
83,0.0007130324607570115,-0.0007550984178900701,-0.0034684585226866416,0.0007738429897469609,-1.1889772928669514e-05,0.0014714256458243167
84,0.0007536512147466985,-0.0003458110134569992,-0.0025521426510714492,0.0007551327307029696,-3.699312472621191e-05,0.0014551296326049859
85,0.0006002305834187221,-0.0015419086357152205,-0.005023092019016116,0.0007367373503244658,-6.386780898462381e-05,0.0014365632836358065
86,0.0006138518471307769,-0.0014734171341626821,-0.004887063801053427,0.0007192170850390638,-9.131940445160036e-05,0.0014193690955415813
87,0.0006068974407868623,-0.0014816429277636405,-0.004887103578350222,0.0007010367935891292,-0.0001150865243533211,0.0014034802214047204
88,0.0005033107832233434,-0.002256308190087248,-0.006469296319662084,0.0006853789874633353,-0.0001392390351133206,0.0013856666929440418
89,0.0003656070413788695,-0.003168061950595473,-0.008317159411313753,0.0006682963698374476,-0.00016359767517972048,0.0013686033566767297
90,0.00038924841861386793,-0.0027365363898257124,-0.0073566355161634985,0.0006510527759953118,-0.00019057938490935655,0.0013497341580943339
91,0.0004933775420411477,-0.0017911167540798907,-0.005323389118684276,0.0006335264480522045,-0.00021328616907752857,0.001333824094762309
92,0.0005160403335712985,-0.0014618369848090169,-0.004599965510621116,0.0006163330571621618,-0.00023418909646191654,0.0013158040097672474
93,0.0005214879826431837,-0.0012583636643808834,-0.004137153405955691,0.0006007172147142852,-0.0002550412885113276,0.0012978498087219286
94,0.0005632546464820801,-0.0011810574566883977,-0.004003789499032077,0.0005843627476919771,-0.00027749212587204326,0.0012786059261064883
95,0.0007157095721217269,-0.00011383323559025009,-0.0017301711930125937,0.0005680982999209597,-0.00030145528817409435,0.0012647746510777013
96,0.0007252682094515253,0.00017933787657382777,-0.0010822717980823581,0.0005520379170022327,-0.00032371052716141543,0.0012488487273142142
97,0.0007460033823783691,0.0005084122444517639,-0.00039619396675393085,0.0005354061992822487,-0.00034516649301043,0.0012346264342875744
98,0.0007087909253670576,0.0010741368762051144,0.0008848085906109958,0.0005209919284695191,-0.0003671905578047064,0.0012191550331053277
